siGrupoParametro,siCodigoParametro,vDescCodigoParametro,bActivo,vUsuarioIngreso,sFechaIngreso,sFechaActualiza,vUsuarioActualiza,vEstacionIngresa,vEstacionActualiza
20,132,FOTOCURADO  PN  JERINGA ,1,Admin,4/13/2006 0:00,7/16/2025 11:42,abcedeño,127.0.0.1,192.168.0.111
20,133,FOTOCURADO  TM  JERINGA ,1,Admin,4/13/2006 0:00,7/16/2025 11:42,abcedeño,127.0.0.1,192.168.0.111
20,134,FOTOCURADO  TN  JERINGA ,1,Admin,4/13/2006 0:00,7/16/2025 11:42,abcedeño,127.0.0.1,192.168.0.111
20,135,FUNDAS 2 1/2 ONZAS,1,Admin,4/13/2006 0:00,7/16/2025 11:42,abcedeño,127.0.0.1,192.168.0.111
20,136,# 1 A 6  32MM,1,Admin,4/13/2006 0:00,7/16/2025 11:42,abcedeño,127.0.0.1,192.168.0.111
20,137,# 1  28MM,1,Admin,4/13/2006 0:00,7/16/2025 11:42,abcedeño,127.0.0.1,192.168.0.111
20,138,# 2  32MM,1,Admin,4/13/2006 0:00,7/16/2025 11:42,abcedeño,127.0.0.1,192.168.0.111
20,139,# 3 A 32MM,1,Admin,4/13/2006 0:00,7/16/2025 11:42,abcedeño,127.0.0.1,192.168.0.111
20,140,GEL FRASCO 480 ML.,1,Admin,4/13/2006 0:00,7/16/2025 11:42,abcedeño,127.0.0.1,192.168.0.111
20,141,GEL GRABADOR DE ESMALTE JERINGA 2.5MM,1,Admin,4/13/2006 0:00,7/16/2025 11:42,abcedeño,127.0.0.1,192.168.0.111
20,142,GEL TOPICO AL 20% POMO 1 OZ,1,Admin,4/13/2006 0:00,7/16/2025 11:42,abcedeño,127.0.0.1,192.168.0.111
20,143,JERINGA 3ML.,1,Admin,4/13/2006 0:00,7/16/2025 11:42,abcedeño,127.0.0.1,192.168.0.111
20,144,GOTEROS,1,Admin,4/13/2006 0:00,7/16/2025 11:42,abcedeño,127.0.0.1,192.168.0.111
20,145,# 15 A 40.25MM,1,Admin,4/13/2006 0:00,7/16/2025 11:42,abcedeño,127.0.0.1,192.168.0.111
20,146,# 15-40  21MM,1,Admin,4/13/2006 0:00,7/16/2025 11:42,abcedeño,127.0.0.1,192.168.0.111
20,147,DYCAL HIDROXIDO DE CALCIO  COVITAL BASE 13G.  CATA,1,Admin,4/13/2006 0:00,7/16/2025 11:42,abcedeño,127.0.0.1,192.168.0.111
20,148,HOJAS PARA BISTURI #15,1,Admin,4/13/2006 0:00,7/16/2025 11:42,abcedeño,127.0.0.1,192.168.0.111
20,149,HP 45 DESKJET 710C 720C 51645 A NEGRO,1,Admin,4/13/2006 0:00,7/16/2025 11:42,abcedeño,127.0.0.1,192.168.0.111
20,150,IONOMERO DE VIDRIO  UNIVERSAL POLVO 10GM. LIQ. ML ,1,Admin,4/13/2006 0:00,7/16/2025 11:42,abcedeño,127.0.0.1,192.168.0.111
20,151,IONOMERO VIDRIO LIQUIDO  COVITARIA  POLVO 9G.  LIQ,1,Admin,4/13/2006 0:00,7/16/2025 11:42,abcedeño,127.0.0.1,192.168.0.111
20,152,IONOMERO VIDRIO  FUJI IX  A3  POLVO 5GM..  LIQUIDO,1,Admin,4/13/2006 0:00,7/16/2025 11:42,abcedeño,127.0.0.1,192.168.0.111
20,153,VISCOSTAT CLEAR JERINGA,1,Admin,4/13/2006 0:00,7/16/2025 11:42,abcedeño,127.0.0.1,192.168.0.111
20,154,LAVAPLATO  250 GM.,1,Admin,4/13/2006 0:00,7/16/2025 11:42,abcedeño,127.0.0.1,192.168.0.111
20,155,LEXMARK 70 12A1970  NEGRO,1,Admin,4/13/2006 0:00,7/16/2025 11:42,abcedeño,127.0.0.1,192.168.0.111
20,156,LIDOCAINA 2% E-8 CON VASO CONSTRICTOR CAJA CON 50 ,1,Admin,4/13/2006 0:00,7/16/2025 11:42,abcedeño,127.0.0.1,192.168.0.111
20,157,LIJA ,1,Admin,4/13/2006 0:00,7/16/2025 11:42,abcedeño,127.0.0.1,192.168.0.111
20,158,LIMPIADORA DE EQUIPOS,1,Admin,4/13/2006 0:00,7/16/2025 11:42,abcedeño,127.0.0.1,192.168.0.111
20,159,LIQUIDA  JERINGA,1,Admin,4/13/2006 0:00,7/16/2025 11:42,abcedeño,127.0.0.1,192.168.0.111
20,160,LIQUIDO 7 AYUDAS FRASCO X 1 LITRO,1,Admin,4/13/2006 0:00,7/16/2025 11:42,abcedeño,127.0.0.1,192.168.0.111
20,161,LIQUIDO AUTOPOLIMERIZABLE  GOTERO,1,Admin,4/13/2006 0:00,7/16/2025 11:42,abcedeño,127.0.0.1,192.168.0.111
20,162,LIQUIDO FRASCO 13 ML.,1,Admin,4/13/2006 0:00,7/16/2025 11:42,abcedeño,127.0.0.1,192.168.0.111
20,163,LIQUIDO INPERMEABILIZANTE  JERINGA,1,Admin,4/13/2006 0:00,7/16/2025 11:42,abcedeño,127.0.0.1,192.168.0.111
20,164,LIQUIDO PARA SENSIBILIDAD DESPUES DEL BLANQUEAMIEN,1,Admin,4/13/2006 0:00,7/16/2025 11:42,abcedeño,127.0.0.1,192.168.0.111
20,165,LIQUIDO REVELADOR  Y FIJADOR 1LT (x2 UNI),1,Admin,4/13/2006 0:00,7/16/2025 11:42,abcedeño,127.0.0.1,192.168.0.111
20,166,LIQUIDO  BLANCO,1,Admin,4/13/2006 0:00,7/16/2025 11:42,abcedeño,127.0.0.1,192.168.0.111
20,167,LIQUIDO  BOTELLA 1 ONZA,1,Admin,4/13/2006 0:00,7/16/2025 11:42,abcedeño,127.0.0.1,192.168.0.111
20,168,LIQUIDO  JERINGA 1.2ML,1,Admin,4/13/2006 0:00,7/16/2025 11:42,abcedeño,127.0.0.1,192.168.0.111
20,169,LIQUIDO  JERINGA 10 ML.,1,Admin,4/13/2006 0:00,7/16/2025 11:42,abcedeño,127.0.0.1,192.168.0.111
20,170,LIQUIDO  PARA MANO Y SOPORTES,1,Admin,4/13/2006 0:00,7/16/2025 11:42,abcedeño,127.0.0.1,192.168.0.111
20,171,LIQUIDO  PISOS  GALON,1,Admin,4/13/2006 0:00,7/16/2025 11:42,abcedeño,127.0.0.1,192.168.0.111
20,172,LIQUIDO GALON 3750ML.,1,Admin,4/13/2006 0:00,7/16/2025 11:42,abcedeño,127.0.0.1,192.168.0.111
20,173,MADERA  2HB,1,Admin,4/13/2006 0:00,7/16/2025 11:42,abcedeño,127.0.0.1,192.168.0.111
20,174,MANOS  BLANCO,1,Admin,4/13/2006 0:00,7/16/2025 11:42,abcedeño,127.0.0.1,192.168.0.111
20,175,MARIPOSA  CAJA,1,Admin,4/13/2006 0:00,7/16/2025 11:42,abcedeño,127.0.0.1,192.168.0.111
20,176,ALGINMAX THE CHROMATIC ONE 453 G,1,Admin,4/13/2006 0:00,7/16/2025 11:42,abcedeño,127.0.0.1,192.168.0.111
20,177,MATERIAL DE IMPRESIÓN DE REGULAR TIPO II 450 ML.,1,Admin,4/13/2006 0:00,7/16/2025 11:42,abcedeño,127.0.0.1,192.168.0.111
20,178,MATERIAL DE IMPRESIÓN TIPO II 1 LB,1,Admin,4/13/2006 0:00,7/16/2025 11:42,abcedeño,127.0.0.1,192.168.0.111
20,179,MATERIAL PARA IMPRESIÓN 1 LB.,1,Admin,4/13/2006 0:00,7/16/2025 11:42,abcedeño,127.0.0.1,192.168.0.111
20,180,MECHAS DE PIOLA,1,Admin,4/13/2006 0:00,7/16/2025 11:42,abcedeño,127.0.0.1,192.168.0.111
20,181,MEMBRETADAS  A4  75GM. CLINICA,1,Admin,4/13/2006 0:00,7/16/2025 11:42,abcedeño,127.0.0.1,192.168.0.111
20,182,MEMBRETADO  OFICIIO  PAPEL BOND  BLANCO,1,Admin,4/13/2006 0:00,7/16/2025 11:42,abcedeño,127.0.0.1,192.168.0.111
20,183,MEMO  VARIOS CLORES,1,Admin,4/13/2006 0:00,7/16/2025 11:42,abcedeño,127.0.0.1,192.168.0.111
20,184,METALICA 4 MM.,1,Admin,4/13/2006 0:00,7/16/2025 11:42,abcedeño,127.0.0.1,192.168.0.111
20,185,METALICA EN ROLLO 0.0015 10 PIES,1,Admin,4/13/2006 0:00,7/16/2025 11:42,abcedeño,127.0.0.1,192.168.0.111
20,186,METALICA  2 AGUJEROS,1,Admin,4/13/2006 0:00,7/16/2025 11:42,abcedeño,127.0.0.1,192.168.0.111
20,187,METALICA  CAJA POR 1000,1,Admin,4/13/2006 0:00,7/16/2025 11:42,abcedeño,127.0.0.1,192.168.0.111
20,188,METALICA  INF. # 14,1,Admin,4/13/2006 0:00,7/16/2025 11:42,abcedeño,127.0.0.1,192.168.0.111
20,189,METALICA  INF. # 15,1,Admin,4/13/2006 0:00,7/16/2025 11:42,abcedeño,127.0.0.1,192.168.0.111
20,190,METALICA  INF. # 16,1,Admin,4/13/2006 0:00,7/16/2025 11:42,abcedeño,127.0.0.1,192.168.0.111
20,191,METALICA  INF. # 17,1,Admin,4/13/2006 0:00,7/16/2025 11:42,abcedeño,127.0.0.1,192.168.0.111
20,192,METALICA  INF. # 18,1,Admin,4/13/2006 0:00,7/16/2025 11:42,abcedeño,127.0.0.1,192.168.0.111
20,193,METALICA  INF. # 19,1,Admin,4/13/2006 0:00,7/16/2025 11:42,abcedeño,127.0.0.1,192.168.0.111
20,194,METALICA  INF. # 20,1,Admin,4/13/2006 0:00,7/16/2025 11:42,abcedeño,127.0.0.1,192.168.0.111
20,195,METALICA  INF. # 21,1,Admin,4/13/2006 0:00,7/16/2025 11:42,abcedeño,127.0.0.1,192.168.0.111
20,196,METALICA  INF. # 22,1,Admin,4/13/2006 0:00,7/16/2025 11:42,abcedeño,127.0.0.1,192.168.0.111
20,197,METALICA  INF. # 23,1,Admin,4/13/2006 0:00,7/16/2025 11:42,abcedeño,127.0.0.1,192.168.0.111
20,198,METALICA  INF. # 24,1,Admin,4/13/2006 0:00,7/16/2025 11:42,abcedeño,127.0.0.1,192.168.0.111
20,199,METALICA  INF. # 25,1,Admin,4/13/2006 0:00,7/16/2025 11:42,abcedeño,127.0.0.1,192.168.0.111
20,200,METALICA  INF. # 26,1,Admin,4/13/2006 0:00,7/16/2025 11:42,abcedeño,127.0.0.1,192.168.0.111
20,201,METALICA  INF. # 27,1,Admin,4/13/2006 0:00,7/16/2025 11:42,abcedeño,127.0.0.1,192.168.0.111
20,202,METALICA  INF. # 28,1,Admin,4/13/2006 0:00,7/16/2025 11:42,abcedeño,127.0.0.1,192.168.0.111
20,203,METALICA  INF. # 29,1,Admin,4/13/2006 0:00,7/16/2025 11:42,abcedeño,127.0.0.1,192.168.0.111
20,204,METALICA  INF. # 30,1,Admin,4/13/2006 0:00,7/16/2025 11:42,abcedeño,127.0.0.1,192.168.0.111
20,205,METALICA  INF. # 31,1,Admin,4/13/2006 0:00,7/16/2025 11:42,abcedeño,127.0.0.1,192.168.0.111
20,206,METALICA  INF. # 32,1,Admin,4/13/2006 0:00,7/16/2025 11:42,abcedeño,127.0.0.1,192.168.0.111
20,207,METALICA  SUP # 14,1,Admin,4/13/2006 0:00,7/16/2025 11:42,abcedeño,127.0.0.1,192.168.0.111
20,208,METALICA  SUP # 15,1,Admin,4/13/2006 0:00,7/16/2025 11:42,abcedeño,127.0.0.1,192.168.0.111
20,209,METALICA  SUP # 16,1,Admin,4/13/2006 0:00,7/16/2025 11:42,abcedeño,127.0.0.1,192.168.0.111
20,210,METALICA  SUP # 17,1,Admin,4/13/2006 0:00,7/16/2025 11:42,abcedeño,127.0.0.1,192.168.0.111
20,211,METALICA  SUP # 18,1,Admin,4/13/2006 0:00,7/16/2025 11:42,abcedeño,127.0.0.1,192.168.0.111
20,212,METALICA  SUP # 19,1,Admin,4/13/2006 0:00,7/16/2025 11:42,abcedeño,127.0.0.1,192.168.0.111
20,213,METALICA  SUP # 20,1,Admin,4/13/2006 0:00,7/16/2025 11:42,abcedeño,127.0.0.1,192.168.0.111
20,214,METALICA  SUP # 21,1,Admin,4/13/2006 0:00,7/16/2025 11:42,abcedeño,127.0.0.1,192.168.0.111
20,215,METALICA  SUP # 22,1,Admin,4/13/2006 0:00,7/16/2025 11:42,abcedeño,127.0.0.1,192.168.0.111
20,216,METALICA  SUP # 23,1,Admin,4/13/2006 0:00,7/16/2025 11:42,abcedeño,127.0.0.1,192.168.0.111
20,217,METALICA  SUP # 24,1,Admin,4/13/2006 0:00,7/16/2025 11:42,abcedeño,127.0.0.1,192.168.0.111
20,218,METALICA  SUP # 25,1,Admin,4/13/2006 0:00,7/16/2025 11:42,abcedeño,127.0.0.1,192.168.0.111
20,219,METALICA  SUP # 26,1,Admin,4/13/2006 0:00,7/16/2025 11:42,abcedeño,127.0.0.1,192.168.0.111
20,220,METALICA  SUP # 27,1,Admin,4/13/2006 0:00,7/16/2025 11:42,abcedeño,127.0.0.1,192.168.0.111
20,221,METALICA  SUP # 28,1,Admin,4/13/2006 0:00,7/16/2025 11:42,abcedeño,127.0.0.1,192.168.0.111
20,222,METALICA  SUP # 29,1,Admin,4/13/2006 0:00,7/16/2025 11:42,abcedeño,127.0.0.1,192.168.0.111
20,223,METALICA  SUP # 30,1,Admin,4/13/2006 0:00,7/16/2025 11:42,abcedeño,127.0.0.1,192.168.0.111
20,224,METALICA  SUP # 31,1,Admin,4/13/2006 0:00,7/16/2025 11:42,abcedeño,127.0.0.1,192.168.0.111
20,225,METALICA  SUP # 32,1,Admin,4/13/2006 0:00,7/16/2025 11:42,abcedeño,127.0.0.1,192.168.0.111
20,226,METALICAS,1,Admin,4/13/2006 0:00,7/16/2025 11:42,abcedeño,127.0.0.1,192.168.0.111
20,227,METALICAS MF 449 L 0 05 X5,1,Admin,4/13/2006 0:00,7/16/2025 11:42,abcedeño,127.0.0.1,192.168.0.111
20,228,METALICO,1,Admin,4/13/2006 0:00,7/16/2025 11:42,abcedeño,127.0.0.1,192.168.0.111
20,229,METALICO   MASTER 0.22,1,Admin,4/13/2006 0:00,7/16/2025 11:42,abcedeño,127.0.0.1,192.168.0.111
20,230,METALICO INFERIOR  #4,1,Admin,4/13/2006 0:00,7/16/2025 11:42,abcedeño,127.0.0.1,192.168.0.111
20,231,METALICO INFERIOR  #6,1,Admin,4/13/2006 0:00,7/16/2025 11:42,abcedeño,127.0.0.1,192.168.0.111
20,232,METALICO  8 CM.,1,Admin,4/13/2006 0:00,7/16/2025 11:42,abcedeño,127.0.0.1,192.168.0.111
20,233,METALICO  EXTRA ORAL,1,Admin,4/13/2006 0:00,7/16/2025 11:42,abcedeño,127.0.0.1,192.168.0.111
20,234,METALICO  EXTRA ORAL  ROSADO,1,Admin,4/13/2006 0:00,7/16/2025 11:42,abcedeño,127.0.0.1,192.168.0.111
20,235,METALICO  PARA SOLDADURA (FRASCO),1,Admin,4/13/2006 0:00,7/16/2025 11:42,abcedeño,127.0.0.1,192.168.0.111
20,236,METALICO  SLOT 0.22  UNID,1,Admin,4/13/2006 0:00,7/16/2025 11:42,abcedeño,127.0.0.1,192.168.0.111
20,237,MICROMMOTOR  CARBURO  REDONDA  H10,1,Admin,4/13/2006 0:00,7/16/2025 11:42,abcedeño,127.0.0.1,192.168.0.111
20,238,MICROMMOTOR  CARBURO  REDONDA  HP-8,1,Admin,4/13/2006 0:00,7/16/2025 11:42,abcedeño,127.0.0.1,192.168.0.111
20,239,MICROMMOTOR  CARBURO  REDONDA  O27,1,Admin,4/13/2006 0:00,7/16/2025 11:42,abcedeño,127.0.0.1,192.168.0.111
20,240,NTI AZUL TRONCOCONICO NTI -17,1,Admin,4/13/2006 0:00,7/16/2025 11:42,abcedeño,127.0.0.1,192.168.0.111
20,241,MOLDE 7 GM.,1,Admin,4/13/2006 0:00,7/16/2025 11:42,abcedeño,127.0.0.1,192.168.0.111
20,242,MOMIFICADOR DE CARIES 7ML.,1,Admin,4/13/2006 0:00,7/16/2025 11:42,abcedeño,127.0.0.1,192.168.0.111
20,243,MUEBLES FRASCO 1 LITRO,1,Admin,4/13/2006 0:00,7/16/2025 11:42,abcedeño,127.0.0.1,192.168.0.111
20,244,NEGRO 28 ML.,1,Admin,4/13/2006 0:00,7/16/2025 11:42,abcedeño,127.0.0.1,192.168.0.111
20,245,NEGRO  0.35ML.,1,Admin,4/13/2006 0:00,7/16/2025 11:42,abcedeño,127.0.0.1,192.168.0.111
20,246,NEGRO  CRISTAL P/MEDIA,1,Admin,4/13/2006 0:00,7/16/2025 11:42,abcedeño,127.0.0.1,192.168.0.111
20,247,NITI  ARCO  INF. # 0.12 x 10 UNID,1,Admin,4/13/2006 0:00,7/16/2025 11:42,abcedeño,127.0.0.1,192.168.0.111
20,248,NITI  ARCO  INF. # 0.14 x 10 UNID,1,Admin,4/13/2006 0:00,7/16/2025 11:42,abcedeño,127.0.0.1,192.168.0.111
20,249,NITI  ARCO  INF. # 0.16 x 10 UNID,1,Admin,4/13/2006 0:00,7/16/2025 11:42,abcedeño,127.0.0.1,192.168.0.111
20,250,NITI  ARCO  INF. # 0.18 x 10 UNID,1,Admin,4/13/2006 0:00,7/16/2025 11:42,abcedeño,127.0.0.1,192.168.0.111
20,251,NITI  ARCO  SUP. # 0.12 x 10 UNID,1,Admin,4/13/2006 0:00,7/16/2025 11:42,abcedeño,127.0.0.1,192.168.0.111
20,252,NITI  ARCO  SUP. # 0.14 x 10 UNID,1,Admin,4/13/2006 0:00,7/16/2025 11:42,abcedeño,127.0.0.1,192.168.0.111
20,253,NITI  ARCO  SUP. # 0.16 x 10 UNID,1,Admin,4/13/2006 0:00,7/16/2025 11:42,abcedeño,127.0.0.1,192.168.0.111
20,254,NITI  ARCO  SUP. # 0.16X0.16 x 10 UNID,1,Admin,4/13/2006 0:00,7/16/2025 11:42,abcedeño,127.0.0.1,192.168.0.111
20,255,NITI  ARCO  SUP. # 0.16X0.22 x 10 UNID,1,Admin,4/13/2006 0:00,7/16/2025 11:42,abcedeño,127.0.0.1,192.168.0.111
20,256,NITI  ARCO  SUP. # 0.18 x 10 UNID,1,Admin,4/13/2006 0:00,7/16/2025 11:42,abcedeño,127.0.0.1,192.168.0.111
20,257,NITI  CURVA SPEED  INF.. # 0.16 x 10 UNID,1,Admin,4/13/2006 0:00,7/16/2025 11:42,abcedeño,127.0.0.1,192.168.0.111
20,258,NITI  CURVA SPEED  SUP. # 0.16 x 10 UNID,1,Admin,4/13/2006 0:00,7/16/2025 11:42,abcedeño,127.0.0.1,192.168.0.111
20,259,NO ESTERILES CAJA MEDIUM,1,Admin,4/13/2006 0:00,7/16/2025 11:42,abcedeño,127.0.0.1,192.168.0.111
20,260,NO ESTERILES CAJA SMALL,1,Admin,4/13/2006 0:00,7/16/2025 11:42,abcedeño,127.0.0.1,192.168.0.111
20,261,NO ESTERILES CAJA XSMALL,1,Admin,4/13/2006 0:00,7/16/2025 11:42,abcedeño,127.0.0.1,192.168.0.111
20,262,NOTITAS,1,Admin,4/13/2006 0:00,7/16/2025 11:42,abcedeño,127.0.0.1,192.168.0.111
20,263,OCLUSAL  CAJA,1,Admin,4/13/2006 0:00,7/16/2025 11:42,abcedeño,127.0.0.1,192.168.0.111
20,264,OFICIO  VARIOS COLORES,1,Admin,4/13/2006 0:00,7/16/2025 11:42,abcedeño,127.0.0.1,192.168.0.111
20,265,ORTHODONTIC  6 GR.,1,Admin,4/13/2006 0:00,7/16/2025 11:42,abcedeño,127.0.0.1,192.168.0.111
20,266,PALITOS CON POLVORA PARA ENCENDER ,1,Admin,4/13/2006 0:00,7/16/2025 11:42,abcedeño,127.0.0.1,192.168.0.111
20,267,PANASONIC KX-E500 E/E 708,1,Admin,4/13/2006 0:00,7/16/2025 11:42,abcedeño,127.0.0.1,192.168.0.111
20,268,PAPEL ABSORBENTE  TABLETA  #45 (x 6UNI),1,Admin,4/13/2006 0:00,7/16/2025 11:42,abcedeño,127.0.0.1,192.168.0.111
20,269,PAPEL ABSORBENTE  TABLETA  #50 (x6 UNI),1,Admin,4/13/2006 0:00,7/16/2025 11:42,abcedeño,127.0.0.1,192.168.0.111
20,270,PAPEL ABSORBENTE  TABLETA  #55 (x6 UNI),1,Admin,4/13/2006 0:00,7/16/2025 11:42,abcedeño,127.0.0.1,192.168.0.111
20,271,PAPEL ABSORBENTE  TABLETA  #60 (x 6 UNI),1,Admin,4/13/2006 0:00,7/16/2025 11:42,abcedeño,127.0.0.1,192.168.0.111
20,272,PAPEL ABSORBENTE  TABLETA  #70 (x6 UNI),1,Admin,4/13/2006 0:00,7/16/2025 11:42,abcedeño,127.0.0.1,192.168.0.111
20,273,PAPEL ABSORBENTE  TABLETA  #80 (x6 UNI),1,Admin,4/13/2006 0:00,7/16/2025 11:42,abcedeño,127.0.0.1,192.168.0.111
20,274,PAPEL ABSORBENTE  TABLETAS  #15 (x6 UNI),1,Admin,4/13/2006 0:00,7/16/2025 11:42,abcedeño,127.0.0.1,192.168.0.111
20,275,PAPEL ABSORBENTE  TABLETAS  #20 (x6 UNI),1,Admin,4/13/2006 0:00,7/16/2025 11:42,abcedeño,127.0.0.1,192.168.0.111
20,276,PAPEL ABSORBENTE  TABLETAS  #25 (x6 UNI),1,Admin,4/13/2006 0:00,7/16/2025 11:42,abcedeño,127.0.0.1,192.168.0.111
20,277,PAPEL ABSORBENTE  TABLETAS  #30 (x6 UNI),1,Admin,4/13/2006 0:00,7/16/2025 11:42,abcedeño,127.0.0.1,192.168.0.111
20,278,PAPEL ABSORBENTE  TABLETAS  #35 (x6 UNI),1,Admin,4/13/2006 0:00,7/16/2025 11:42,abcedeño,127.0.0.1,192.168.0.111
20,279,PAPEL ABSORBENTE  TABLETAS  #40 (x6 UNI),1,Admin,4/13/2006 0:00,7/16/2025 11:42,abcedeño,127.0.0.1,192.168.0.111
20,280,PAPEL ABSORBENTE  TUBOS  #15 (x6 UNI),1,Admin,4/13/2006 0:00,7/16/2025 11:42,abcedeño,127.0.0.1,192.168.0.111
20,281,PAPEL ABSORBENTE  TUBOS  #20 (x6 UNI),1,Admin,4/13/2006 0:00,7/16/2025 11:42,abcedeño,127.0.0.1,192.168.0.111
20,282,PAPEL ABSORBENTE  TUBOS  #25 (x6 UNI),1,Admin,4/13/2006 0:00,7/16/2025 11:42,abcedeño,127.0.0.1,192.168.0.111
20,283,PAPEL ABSORBENTE  TUBOS  #30 (x6 UNI),1,Admin,4/13/2006 0:00,7/16/2025 11:42,abcedeño,127.0.0.1,192.168.0.111
20,284,PAPEL ABSORBENTE  TUBOS  #35 (x6 UNI),1,Admin,4/13/2006 0:00,7/16/2025 11:42,abcedeño,127.0.0.1,192.168.0.111
20,285,PAPEL ABSORBENTE  TUBOS  #40 (x6 UNI),1,Admin,4/13/2006 0:00,7/16/2025 11:42,abcedeño,127.0.0.1,192.168.0.111
20,286,PAPEL ABSORBENTE  TUBOS  #45 (x6 UNI),1,Admin,4/13/2006 0:00,7/16/2025 11:42,abcedeño,127.0.0.1,192.168.0.111
20,287,PAPEL ABSORBENTE  TUBOS  #50 (x6 UNI),1,Admin,4/13/2006 0:00,7/16/2025 11:42,abcedeño,127.0.0.1,192.168.0.111
20,288,PAPEL ABSORBENTE  TUBOS  #55 (x6 UNI),1,Admin,4/13/2006 0:00,7/16/2025 11:42,abcedeño,127.0.0.1,192.168.0.111
20,289,PAPEL ABSORBENTE  TUBOS  #60 (x6 UNI),1,Admin,4/13/2006 0:00,7/16/2025 11:42,abcedeño,127.0.0.1,192.168.0.111
20,290,PAPEL ABSORBENTE  TUBOS  #70 (x6 UNI),1,Admin,4/13/2006 0:00,7/16/2025 11:42,abcedeño,127.0.0.1,192.168.0.111
20,291,PAPEL ABSORBENTE  TUBOS  #80 (x6 UNI),1,Admin,4/13/2006 0:00,7/16/2025 11:42,abcedeño,127.0.0.1,192.168.0.111
20,292,PAPEL BOND OFICIO  75 gramos GRANDE ,1,Admin,4/13/2006 0:00,7/16/2025 11:42,abcedeño,127.0.0.1,192.168.0.111
20,293,PAPEL BOND  PEQUEÑO,1,Admin,4/13/2006 0:00,7/16/2025 11:42,abcedeño,127.0.0.1,192.168.0.111
20,294,PAQUETE 200 UNIDADES,1,Admin,4/13/2006 0:00,7/16/2025 11:42,abcedeño,127.0.0.1,192.168.0.111
20,295,PAQUETE HOSPITALARIO 1 LB.,1,Admin,4/13/2006 0:00,7/16/2025 11:42,abcedeño,127.0.0.1,192.168.0.111
20,296,PAQUETE  24X24CM  100 UNID,1,Admin,4/13/2006 0:00,7/16/2025 11:42,abcedeño,127.0.0.1,192.168.0.111
20,297,PARA CARTELERA  VARIOS COLORES,1,Admin,4/13/2006 0:00,7/16/2025 11:42,abcedeño,127.0.0.1,192.168.0.111
20,298,PARA CONTROL DE SANGRADO 13ML.,1,Admin,4/13/2006 0:00,7/16/2025 11:42,abcedeño,127.0.0.1,192.168.0.111
20,299,PARA FLUOR (ADULTOS),1,Admin,4/13/2006 0:00,7/16/2025 11:42,abcedeño,127.0.0.1,192.168.0.111
20,300,PARA FLUOR (NIÑOS),1,Admin,4/13/2006 0:00,7/16/2025 11:42,abcedeño,127.0.0.1,192.168.0.111
20,301,PARA GRABAR PORCELANA JERINGA 9 %,1,Admin,4/13/2006 0:00,7/16/2025 11:42,abcedeño,127.0.0.1,192.168.0.111
20,302,CARBURO PARA CORTAR METAL DOBLE LADO (10 U),1,Admin,4/13/2006 0:00,7/16/2025 11:42,abcedeño,127.0.0.1,192.168.0.111
20,303,PARA ORTODONCIA  PUENTES  CORONAS; CAJAS,1,Admin,4/13/2006 0:00,7/16/2025 11:42,abcedeño,127.0.0.1,192.168.0.111
20,304,PARA PORCELANA  GRANO FINO,1,Admin,4/13/2006 0:00,7/16/2025 11:42,abcedeño,127.0.0.1,192.168.0.111
20,305,PARA PORCELANA  GRANO GRUESO,1,Admin,4/13/2006 0:00,7/16/2025 11:42,abcedeño,127.0.0.1,192.168.0.111
20,306,PARA ROPA,1,Admin,4/13/2006 0:00,7/16/2025 11:42,abcedeño,127.0.0.1,192.168.0.111
20,307,PARA ROPA  250 GR.,1,Admin,4/13/2006 0:00,7/16/2025 11:42,abcedeño,127.0.0.1,192.168.0.111
20,308,SCARPULE CORTAS,1,Admin,4/13/2006 0:00,7/16/2025 11:42,abcedeño,127.0.0.1,192.168.0.111
20,309,SCARPULE LARGAS 0.40X35 27G (100 UNI),1,Admin,4/13/2006 0:00,7/16/2025 11:42,abcedeño,127.0.0.1,192.168.0.111
20,310,SCARPULLE CORTAS  (0.30X10) 30 G (100 UNI),1,Admin,4/13/2006 0:00,7/16/2025 11:42,abcedeño,127.0.0.1,192.168.0.111
20,311,SCARPULLE LARGAS (0.4X30) 27G (100 UNI),1,Admin,4/13/2006 0:00,7/16/2025 11:42,abcedeño,127.0.0.1,192.168.0.111
20,312,PARA SOPLETE 180 ML.,1,Admin,4/13/2006 0:00,7/16/2025 11:42,abcedeño,127.0.0.1,192.168.0.111
20,313,PARA SUMADORA,1,Admin,4/13/2006 0:00,7/16/2025 11:42,abcedeño,127.0.0.1,192.168.0.111
20,314,PARA VACUM 0.20 BLANDO,1,Admin,4/13/2006 0:00,7/16/2025 11:42,abcedeño,127.0.0.1,192.168.0.111
20,315,PARA VACUM 0.20 RIGIDO,1,Admin,4/13/2006 0:00,7/16/2025 11:42,abcedeño,127.0.0.1,192.168.0.111
20,316,PARA VACUM 0.40 RIGIDO,1,Admin,4/13/2006 0:00,7/16/2025 11:42,abcedeño,127.0.0.1,192.168.0.111
20,317,PARA VACUM 0.60 BLANDO,1,Admin,4/13/2006 0:00,7/16/2025 11:42,abcedeño,127.0.0.1,192.168.0.111
20,318,PARA VACUM 0.60 RIGIDO,1,Admin,4/13/2006 0:00,7/16/2025 11:42,abcedeño,127.0.0.1,192.168.0.111
20,319,PARA VACUM 150,1,Admin,4/13/2006 0:00,7/16/2025 11:42,abcedeño,127.0.0.1,192.168.0.111
