iIdFormapago,iIdFactura,sIdFormaPago,sidBanco,vReferencia,dValor,dFechaPago,dDescuento
6548,6547,3,2,LOTE 2829,14.02,4/22/2016 0:00,0.98
6549,6548,3,2,LOTE 2832,14.02,4/22/2016 0:00,0.98
6550,6549,2,0,PANORAMICA E IMPRESIÓN,20,4/18/2016 0:00,0
6551,6550,2,0,PANORAMICA,15,4/18/2016 0:00,0
6552,6551,2,0,PANORAMICA,15,4/18/2016 0:00,0
6553,6552,2,0,PANORAMICA ,15,4/19/2016 0:00,0
6554,6553,3,0,PAGO A ROSI ,15,4/30/2016 0:00,0
6555,6554,2,0,PANORAMICA ,15,4/20/2016 0:00,0
6556,6555,2,0,PANORAMICA,15,4/20/2016 0:00,0
6557,6556,2,0,PANORAMICA ,15,4/20/2016 0:00,0
6558,6557,2,0,PANORAMICA,15,4/20/2016 0:00,0
6559,6558,2,0,PANOMARICA LAT. DE CRANEO  IMPRESION,35,4/20/2016 0:00,0
6560,6559,2,0,PANORAMICA,15,4/20/2016 0:00,0
6561,6560,2,0,PANORAMICA,15,4/20/2016 0:00,0
6562,6561,2,0,PANORAMICA,15,4/20/2016 0:00,0
6563,6562,2,0,PANORAMICA,15,4/21/2016 0:00,0
6564,6563,2,0,PANORAMICA,15,4/21/2016 0:00,0
6565,6564,2,0,PANOMARICA LAT. DE CRANEO  IMPRESION,35,4/21/2016 0:00,0
6566,6565,2,0,PANORAMICA ,15,4/21/2016 0:00,0
6567,6566,2,0,PANORAMICA ,15,4/22/2016 0:00,0
6568,6567,2,0,PANORAMICA,15,4/22/2016 0:00,0
6569,6568,2,0,LATERAL DE CRANEO E IMPRESION ,20,4/22/2016 0:00,0
6570,6569,2,0,PANORAMICA,15,4/22/2016 0:00,0
6571,6570,4,2,SEMANA DE 15/04--21/04 LAB,112,4/22/2016 0:00,0
6572,6571,2,0,PANORAMICA ,15,4/22/2016 0:00,0
6573,6572,3,2,LOTE 2846,14.02,4/29/2016 0:00,0.98
6574,6573,2,0,PANORAMICA,15,4/23/2016 0:00,0
6575,6574,3,2,LOTE 2848,18.7,4/29/2016 0:00,1.3
6576,6575,2,0,PANORAMICA,15,4/25/2016 0:00,0
6577,6576,2,0,IMPRESION DE PANORAMICA ,5,4/25/2016 0:00,0
6578,6577,2,0,PANORAMICA ,15,4/25/2016 0:00,0
6579,6578,3,2,LOTE 2852,14.02,4/29/2016 0:00,0.98
6580,6579,2,0,PANORAMICA,15,4/26/2016 0:00,0
6581,6580,5,15,BANCO DE MACHALA CH 2342,15,4/27/2016 0:00,0
6582,6581,2,0,PANORAMICA E IMPRESIÓN,20,4/26/2016 0:00,0
6583,6582,2,0,PANORAMICA,15,4/26/2016 0:00,0
6584,6583,2,0,PANORAMICA ,15,4/26/2016 0:00,0
6585,6584,2,0,PANORAMICA,15,4/27/2016 0:00,0
6586,6585,2,0,PANOMARICA LAT. DE CRANEO  IMPRESION,35,4/27/2016 0:00,0
6587,6586,2,0,PANORAMICA ,15,4/28/2016 0:00,0
6588,6587,3,3,LOTE 3554,32.46,4/29/2016 0:00,2.54
6589,6588,2,0,PANOMARICA LAT. DE CRANEO  IMPRESION,35,4/28/2016 0:00,0
6590,6589,2,0,PANORAMICA,15,4/29/2016 0:00,0
6591,6590,2,0,PANORAMICA,15,4/29/2016 0:00,0
6592,6591,4,2,SEMANA DE 22/04--28/04 LABORATORIO,96,4/29/2016 0:00,0
6593,6592,2,0,PANORAMICA ,15,4/29/2016 0:00,0
6594,6593,2,0,PANORAMICA,15,4/30/2016 0:00,0
6595,6594,3,2,LOTE 5949,14.02,5/6/2016 0:00,0.98
6596,6595,2,0,PANORAMICA ,15,4/30/2016 0:00,0
6597,6596,2,0,PANOMARICA LAT. DE CRANEO  IMPRESION,35,4/30/2016 0:00,0
6598,6597,2,0,PANORAMICA,15,4/30/2016 0:00,0
6599,6598,3,2,PAGO A KATHERINE  CON CH/.,15,5/7/2016 0:00,0
6600,6599,2,0,IMPRESION DE PANORAMICA ,5,5/2/2016 0:00,0
6601,6600,2,0,PANOMARICA LAT. DE CRANEO  IMPRESION,35,5/2/2016 0:00,0
6602,6601,2,0,PANORAMICA,15,5/2/2016 0:00,0
6603,6602,3,2,LOTE 2870,32.72,5/6/2016 0:00,2.28
6604,6603,2,0,PANORAMICA E IMPRESIÓN,20,5/3/2016 0:00,0
6605,6604,2,0,PANORAMICA ,15,5/3/2016 0:00,0
6606,6605,2,0,PANORAMICA E IMPRESIÓN,20,5/4/2016 0:00,0
6607,6606,2,0,PANORAMICA,15,5/4/2016 0:00,0
6608,6607,2,0,PANORAMICA,15,5/4/2016 0:00,0
6609,6608,2,0,PANORAMICA E IMPRESIÓN,20,5/4/2016 0:00,0
6610,6609,2,0,PANORAMICA,20,5/5/2016 0:00,0
6611,6610,2,0,PANORAMICA ,15,5/5/2016 0:00,0
6612,6611,2,0,PANORAMICA,15,5/5/2016 0:00,0
6613,6612,2,0,PANORAMICA ,15,5/5/2016 0:00,0
6614,6613,2,0,PANORAMICA ,15,5/5/2016 0:00,0
6615,6614,4,2,SEMANA DE 29/04--05/05 LABORATORIO,96,5/6/2016 0:00,0
6616,6615,3,3,LOTE 2884,33.32,5/13/2016 0:00,1.68
6617,6616,2,0,PANORAMICA,15,5/6/2016 0:00,0
6618,6617,3,2,PAGO A ROSI CON CH,15,5/14/2016 0:00,0
6619,6618,2,0,IMPRESION DE PANORAMICA ,10,5/7/2016 0:00,0
6620,6619,2,0,PANORAMICA ,15,5/7/2016 0:00,0
6621,6620,2,0,PANOMARICA LAT. DE CRANEO  IMPRESION,35,5/7/2016 0:00,0
6622,6621,3,2,LOTE 2887,32.72,5/13/2016 0:00,2.28
6623,6622,2,0,PANORAMICA,15,5/9/2016 0:00,0
6624,6623,2,0,PANORAMICA,15,5/9/2016 0:00,0
6625,6624,3,3,LOTE 2889,14.11,5/13/2016 0:00,0.89
6626,6625,2,0,PANORAMICA ,15,5/9/2016 0:00,0
6627,6626,2,0,LATERAL DE CRANEO E IMPRESION ,20,5/9/2016 0:00,0
6628,6627,2,0,PANORAMICA ,15,5/10/2016 0:00,0
6629,6628,2,0,PANORAMICA,15,5/10/2016 0:00,0
6630,6629,2,0,PANORAMICA,15,5/10/2016 0:00,0
6631,6630,3,2,LOTE 2894,14.02,5/13/2016 0:00,0.98
6632,6631,2,0,PANORAMICA,15,5/11/2016 0:00,0
6633,6632,2,0,PANORAMICA,15,5/11/2016 0:00,0
6634,6633,2,0,PANORAMICA ,15,5/11/2016 0:00,0
6635,6634,2,0,PANORAMICA ,15,5/11/2016 0:00,0
6636,6635,2,0,PANORAMICA,15,5/11/2016 0:00,0
6637,6636,2,0,PANORAMICA E IMPRESIÓN,20,5/11/2016 0:00,0
6638,6637,2,0,PANORAMICA ,15,5/12/2016 0:00,0
6639,6638,3,2,LOTE 3589,14.02,5/20/2016 0:00,0.98
6640,6639,2,0,PANORAMICA E IMPRESIÓN,20,5/12/2016 0:00,0
6641,6640,2,0,PANORAMICA,15,5/13/2016 0:00,0
6642,6641,4,2,SEMANA DE 6/05--12/05 LABORATORIO,94,5/13/2016 0:00,0
6643,6642,3,2,LOTE 2911,14.02,5/20/2016 0:00,0.98
6644,6643,2,0,PANORAMICA E IMPRESIÓN,20,5/13/2016 0:00,0
6645,6644,2,0,PANORAMICA,15,5/14/2016 0:00,0
6646,6645,2,0,PANORAMICA,15,5/14/2016 0:00,0
6647,6646,3,2,LOTE 2913,14.41,5/20/2016 0:00,0.59
6648,6647,3,2,LOTE 2913,14.4,5/20/2016 0:00,0.6
6649,6648,3,2,LOTE 3596,18.7,5/20/2016 0:00,1.3
6650,6649,2,0,PANORAMICA,15,5/14/2016 0:00,0
6651,6650,2,0,PANORAMICA ,15,5/14/2016 0:00,0
6652,6651,2,0,PANORAMICA ,15,5/14/2016 0:00,0
6653,6652,2,0,PANORAMICA E IMPRESIÓN,20,5/14/2016 0:00,0
6654,6653,2,0,PANORAMICA E IMPRESIÓN,20,5/14/2016 0:00,0
6655,6654,3,2,LOTE 2915,14.02,5/20/2016 0:00,0.98
6656,6655,2,0,PANORAMICA,15,5/14/2016 0:00,0
6657,6656,2,0,PANORAMICA ,15,5/14/2016 0:00,0
6658,6657,2,0,PANORAMICA ,15,5/16/2016 0:00,0
6659,6658,2,0,PANORAMICA,15,5/16/2016 0:00,0
6660,6659,2,0,PANORAMICA,15,5/16/2016 0:00,0
6661,6660,2,0,PANORAMICA ,15,5/16/2016 0:00,0
6662,6661,2,0,PANORAMICA ,15,5/17/2016 0:00,0
6663,6662,2,0,PANORAMICA,15,5/17/2016 0:00,0
6664,6663,2,0,PANORAMICA,15,5/17/2016 0:00,0
6665,6664,2,0,IMPRESION DE PANORAMICA ,5,5/17/2016 0:00,0
6666,6665,2,0,PANORAMICA,15,5/17/2016 0:00,0
6667,6666,2,0,PANORAMICA ,15,5/18/2016 0:00,0
6668,6667,3,2,LOTE 2925,14.02,5/20/2016 0:00,0.98
6669,6668,2,0,PANORAMICA ,15,5/18/2016 0:00,0
6670,6669,2,0,PANORAMICA,15,5/19/2016 0:00,0
6671,6670,2,0,PANORAMICA,15,5/19/2016 0:00,0
6672,6671,2,0,PANORAMICA ,15,5/19/2016 0:00,0
6673,6672,2,0,PANORAMICA,15,5/19/2016 0:00,0
6674,6673,2,0,PANORAMICA ,15,5/19/2016 0:00,0
6675,6674,2,0,PANORAMICA ,15,5/19/2016 0:00,0
6676,6675,3,3,LOTE 3611,14.11,5/20/2016 0:00,0.89
6677,6676,2,0,PANORAMICA,15,5/20/2016 0:00,0
6678,6677,2,0,PERIAPICAL ,5,5/20/2016 0:00,0
6679,6678,2,0,PANORAMICA,15,5/20/2016 0:00,0
6680,6679,4,2,SEMANA DE 13/05--19/05 LABORATORIO,73,5/20/2016 0:00,0
6681,6680,2,0,PANORAMICA,15,5/20/2016 0:00,0
6682,6681,2,0,PANORAMICA ,15,5/20/2016 0:00,0
6683,6682,2,0,PANORAMICA ,15,5/20/2016 0:00,0
6684,6683,3,2,LOTE 2929,14.02,5/27/2016 0:00,0.98
6685,6684,2,0,IMPRESION DE PANORAMICA ,5,5/20/2016 0:00,0
6686,6685,2,0,PANORAMICA,15,5/21/2016 0:00,0
6687,6686,2,0,IMPRESION DE PANORAMICA ,5,5/21/2016 0:00,0
6688,6687,2,0,PANORAMICA ,15,5/21/2016 0:00,0
6689,6688,2,0,PANORAMICA,15,5/21/2016 0:00,0
6690,6689,3,2,LOTE 2931,14.02,5/27/2016 0:00,0.98
6691,6690,2,0,PANORAMICA ,15,5/21/2016 0:00,0
6692,6691,3,2,LOTE 2934,14.02,5/27/2016 0:00,0.98
6693,6692,2,0,PANORAMICA ,15,5/23/2016 0:00,0
6694,6693,2,0,PANORAMICA,15,5/23/2016 0:00,0
6695,6694,2,0,PANORAMICA E IMPRESIÓN,20,5/23/2016 0:00,0
6696,6695,2,0,PANORAMICA,15,5/23/2016 0:00,0
6697,6696,2,0,PANORAMICA,15,5/24/2016 0:00,0
6698,6697,2,0,PANORAMICA,15,5/24/2016 0:00,0
6699,6698,2,0,PANORAMICA ,15,5/24/2016 0:00,0
6700,6699,2,0,PANORAMICA ,15,5/24/2016 0:00,0
6701,6700,2,0,PANORAMICA ,15,5/25/2016 0:00,0
6702,6701,2,0,PANORAMICA,15,5/26/2016 0:00,0
6703,6702,2,0,PANORAMICA ,15,5/26/2016 0:00,0
6704,6703,2,0,PANORAMICA ,15,5/27/2016 0:00,0
6705,6704,4,2,SEMANA DE 20/05--26/05 LABORATORIO,40,5/27/2016 0:00,0
6706,6705,2,0,PANORAMICA,15,5/27/2016 0:00,0
6707,6706,2,0,PANORAMICA ,15,5/30/2016 0:00,0
6708,6707,2,0,PANORAMICA,15,5/30/2016 0:00,0
6709,6708,2,0,PANORAMICA ,15,5/30/2016 0:00,0
6710,6709,2,0,PANORAMICA ,15,5/30/2016 0:00,0
6711,6710,2,0,PANORAMICA,20,5/30/2016 0:00,0
6712,6711,3,2,LOTE 1015,18.7,6/3/2016 0:00,1.3
6713,6712,2,0,PANORAMICA,15,5/31/2016 0:00,0
6714,6713,3,3,LOTE 1016,13.74,6/3/2016 0:00,1.26
6715,6714,2,0,PERIAPICAL ,5,5/31/2016 0:00,0
6716,6715,3,2,LOTE 1018,32.72,6/3/2016 0:00,2.28
6717,6716,3,2,LOTE 1021,14.02,6/3/2016 0:00,0.98
6718,6717,2,0,PANORAMICA ,15,6/1/2016 0:00,0
6719,6718,4,2,BANCO DEL PICHINCHA 1387,15,6/1/2016 0:00,0
6720,6719,2,0,PANORAMICA,15,6/2/2016 0:00,0
6721,6720,2,0,PANORAMICA ,15,6/2/2016 0:00,0
6722,6721,2,0,PANORAMICA,15,6/3/2016 0:00,0
6723,6722,4,2,SEMANA DE 27/05--02/06 LABORATORIO,91,6/3/2016 0:00,0
6724,6723,2,0,PANORAMICA ,15,6/3/2016 0:00,0
6725,6724,2,0,PANORAMICA,15,6/4/2016 0:00,0
6726,6725,3,2,LOTE 1031,14.01,6/10/2016 0:00,0.99
6727,6726,2,0,PANORAMICA ,15,6/4/2016 0:00,0
6728,6727,3,2,LOTE 1032,14.01,6/10/2016 0:00,0.99
6729,6728,2,0,PANORAMICA,20,6/6/2016 0:00,0
6730,6729,2,0,PANORAMICA,15,6/6/2016 0:00,0
6731,6730,3,2,LOTE 1034,14.01,6/10/2016 0:00,0.99
6732,6731,2,0,PANORAMICA,15,6/6/2016 0:00,0
6733,6732,2,0,PANORAMICA,15,6/6/2016 0:00,0
6734,6733,2,0,PANOMARICA LAT. DE CRANEO  IMPRESION,35,6/6/2016 0:00,0
6735,6734,3,3,LOTE 1036,14.06,6/10/2016 0:00,0.94
6736,6735,2,0,PANORAMICA ,15,6/6/2016 0:00,0
6737,6736,3,2,LOTE 1038,14.01,6/10/2016 0:00,0.99
6738,6737,2,0,PANORAMICA,15,6/7/2016 0:00,0
6739,6738,2,0,PANORAMICA,15,6/7/2016 0:00,0
6740,6739,2,0,PANORAMICA,15,6/8/2016 0:00,0
6741,6740,2,0,PANORAMICA ,15,6/8/2016 0:00,0
6742,6741,2,0,PANORAMICA,15,6/8/2016 0:00,0
6743,6742,2,0,IMPRESION DE PANORAMICA ,5,6/8/2016 0:00,0
6744,6743,2,0,PANORAMICA,15,6/8/2016 0:00,0
6745,6744,2,0,PANORAMICA,15,6/8/2016 0:00,0
6746,6745,2,0,PANORAMICA ,15,6/8/2016 0:00,0
6747,6746,2,0,PANORAMICA,15,6/8/2016 0:00,0
6748,6747,2,0,PANORAMICA,15,6/9/2016 0:00,0
6749,6748,2,0,PERIAPICAL ,5,6/9/2016 0:00,0
6750,6749,2,0,PANORAMICA,15,6/9/2016 0:00,0
6751,6750,2,0,PANORAMICA,15,6/9/2016 0:00,0
6752,6751,2,0,PANORAMICA,15,6/9/2016 0:00,0
6753,6752,4,2,SEMANA DE 03/06--09/06 LABORATORIO,118,6/10/2016 0:00,0
6754,6753,2,0,PANORAMICA ,15,6/10/2016 0:00,0
6755,6754,2,0,PANOMARICA LAT. DE CRANEO  IMPRESION,35,6/10/2016 0:00,0
6756,6755,3,2,LOTE 1055,14.01,6/17/2016 0:00,0.99
6757,6756,2,0,PANORAMICA,15,6/10/2016 0:00,0
6758,6757,2,0,PANORAMICA,15,6/11/2016 0:00,0
6759,6758,2,0,PERIAPICAL ,5,6/11/2016 0:00,0
6760,6759,2,0,PANORAMICA E IMPRESIÓN,20,6/13/2016 0:00,0
6761,6760,3,2,LOTE 1062,14.01,6/17/2016 0:00,0.99
6762,6761,2,0,PANORAMICA ,15,6/13/2016 0:00,0
6763,6762,2,0,PANORAMICA,15,6/13/2016 0:00,0
6764,6763,2,0,PANORAMICA,15,6/13/2016 0:00,0
6765,6764,2,0,PANORAMICA E IMPRESIÓN,20,6/13/2016 0:00,0
6766,6765,2,0,PANORAMICA,15,6/13/2016 0:00,0
6767,6766,2,0,PANORAMICA ,15,6/13/2016 0:00,0
6768,6767,2,0,PANORAMICA,15,6/13/2016 0:00,0
6769,6768,3,2,LOTE 1065,14.01,6/17/2016 0:00,0.99
6770,6769,3,2,LOTE 1067,14.01,6/17/2016 0:00,0.99
6771,6770,2,0,PANORAMICA ,15,6/14/2016 0:00,0
6772,6771,3,2,LOTE 1074,14.01,6/24/2016 0:00,0.99
6773,6772,2,0,PERIAPICAL ,5,6/16/2016 0:00,0
6774,6773,2,0,PANORAMICA,15,6/16/2016 0:00,0
6775,6774,2,0,PANORAMICA ,15,6/16/2016 0:00,0
6776,6775,2,0,PANORAMICA,15,6/16/2016 0:00,0
6777,6776,3,2,LOTE 1079,14.01,6/24/2016 0:00,0.99
6778,6777,4,2,SEMANA DE 10/06--16/06 LABORATORIO,95,6/17/2016 0:00,0
6779,6778,2,0,PANORAMICA ,15,6/17/2016 0:00,0
6780,6779,3,2,PAGO A DRA SANDRA ,15,7/1/2016 0:00,0
6781,6780,2,0,PANORAMICA,15,6/18/2016 0:00,0
6782,6781,2,0,PERIAPICAL ,5,6/18/2016 0:00,0
6783,6782,2,0,OCLUSAL ,8,6/18/2016 0:00,0
6784,6783,2,0,PANORAMICA,15,6/18/2016 0:00,0
6785,6784,2,0,PANORAMICA,15,6/18/2016 0:00,0
6786,6785,2,0,PANORAMICA,15,6/18/2016 0:00,0
6787,6786,2,0,PANORAMICA,15,6/18/2016 0:00,0
6788,6787,2,0,PANORAMICA ,15,6/18/2016 0:00,0
6789,6788,2,0,PANORAMICA,15,6/18/2016 0:00,0
6790,6789,2,0,PANORAMICA ,15,6/20/2016 0:00,0
6791,6790,2,0,PANORAMICA ,15,6/20/2016 0:00,0
6792,6791,2,0,PANORAMICA,15,6/20/2016 0:00,0
6793,6792,2,0,PANORAMICA,15,6/21/2016 0:00,0
6794,6793,2,0,PANORAMICA,15,6/21/2016 0:00,0
6795,6794,2,0,PANORAMICA,15,6/21/2016 0:00,0
6796,6795,2,0,PANORAMICA ,15,6/21/2016 0:00,0
6797,6796,3,3,1091 LOTE PANORAMICA,13.72,6/24/2016 0:00,1.28
6798,6797,2,0,PANORAMICA- LATERAL- POSTERIOR+ IMPRESION,60,6/21/2016 0:00,0
6799,6798,2,0,PANORAMICA,15,6/22/2016 0:00,0
6800,6799,2,0,panoramica,15,6/22/2016 0:00,0
6801,6800,2,0,PANORAMICA,15,6/22/2016 0:00,0
6802,6801,2,0,PANORAMICA,15,6/22/2016 0:00,0
6803,6802,2,0,POR IMPRESION DE RX,5,6/23/2016 0:00,0
6804,6803,4,13,CH. 1146,15,6/23/2016 0:00,0
6805,6804,2,0,PANORAMICA ,15,6/24/2016 0:00,0
6806,6805,2,0,PANORAMICA ,15,6/24/2016 0:00,0
6807,6806,2,0,PANORAMICA,15,6/24/2016 0:00,0
6808,6807,4,2,SEMANA DE 17/06-23/06 LABORATORIO,84,6/24/2016 0:00,0
6809,6808,2,0,PANORAMICA,15,6/24/2016 0:00,0
6810,6809,3,2,LOTE 1099,14.01,7/1/2016 0:00,0.99
6811,6810,2,0,PANORAMICA,15,6/25/2016 0:00,0
6812,6811,3,2,PAGO KATTY,15,6/27/2016 0:00,0
6813,6812,2,0,PANORAMICA,15,6/27/2016 0:00,0
6814,6813,2,0,PANORAMICA,15,6/27/2016 0:00,0
6815,6814,2,0,IMPRESION DE PANORAMICA ,5,6/27/2016 0:00,0
6816,6815,2,0,PANORAMICA,15,6/27/2016 0:00,0
6817,6816,3,2,LOTE 1105,14.01,7/1/2016 0:00,0.99
6818,6817,3,2,lote 1106,14.01,7/1/2016 0:00,0.99
6819,6818,2,0,PANORAMICA,15,6/28/2016 0:00,0
6820,6819,2,0,PANORAMICA,15,6/28/2016 0:00,0
6821,6820,2,0,PANORAMICA,15,6/29/2016 0:00,0
6822,6821,2,0,PANOMARICA LAT. DE CRANEO  IMPRESION,35,6/29/2016 0:00,0
6823,6822,2,0,PANORAMICA,15,6/30/2016 0:00,0
6824,6823,2,0,PANORAMICA,15,6/30/2016 0:00,0
6825,6824,2,0,PANORAMICA,15,6/30/2016 0:00,0
6826,6825,2,0,PANORAMICA ,15,6/30/2016 0:00,0
6827,6826,2,0,PANORAMICA,15,6/30/2016 0:00,0
6828,6827,3,3,LOTE 1118,18.84,7/1/2016 0:00,1.16
6829,6828,2,0,PANORAMICA,15,6/30/2016 0:00,0
6830,6829,2,0,PANORAMICA,15,7/1/2016 0:00,0
6831,6830,4,2,SEMANA DE TRABAJO DE 24/06--30/06 LABORATORIO,94,7/1/2016 0:00,0
6832,6831,2,0,PERIAPICAL ,5,7/1/2016 0:00,0
6833,6832,3,1,LOTE 1125,13.47,7/8/2016 0:00,1.53
6834,6833,2,0,PANORAMICA,15,7/1/2016 0:00,0
6835,6834,2,0,PANORAMICA LAT. CRANDEO  E IMPRESION,35,7/2/2016 0:00,0
6836,6835,2,0,LATERAL DE CRANEO E IMPRESION ,20,7/2/2016 0:00,0
6837,6836,2,0,PANORAMICA,15,7/2/2016 0:00,0
6838,6837,2,0,PANORAMICA,15,7/4/2016 0:00,0
6839,6838,2,0,PANORAMICA,15,7/4/2016 0:00,0
6840,6839,2,0,PANORAMICA E IMPRESIÓN,20,7/4/2016 0:00,0
6841,6840,2,0,PANORAMICA,15,7/4/2016 0:00,0
6842,6841,3,2,LOTE 1128,14.01,7/8/2016 0:00,0.99
6843,6842,3,2,LOTE 1129,14.01,7/8/2016 0:00,0.99
6844,6843,2,0,PANORAMICA,15,7/5/2016 0:00,0
6845,6844,2,0,PANORAMICA,15,7/5/2016 0:00,0
6846,6845,2,0,PANORAMICA,15,7/5/2016 0:00,0
6847,6846,2,0,PANORAMICA E IMPRESIÓN,20,7/5/2016 0:00,0
6848,6847,2,0,PANORAMICA,15,7/5/2016 0:00,0
6849,6848,2,0,PANORAMICA,15,7/6/2016 0:00,0
6850,6849,2,0,PANORAMICA,15,7/6/2016 0:00,0
6851,6850,2,0,PANORAMICA,15,7/6/2016 0:00,0
6852,6851,2,0,PANORAMICA,15,7/6/2016 0:00,0
6853,6852,2,0,PANORAMICA,15,7/6/2016 0:00,0
6854,6853,2,0,PANOMARICA LAT. DE CRANEO  IMPRESION,35,7/6/2016 0:00,0
6855,6854,2,0,PANORAMICA,15,7/6/2016 0:00,0
6856,6855,2,0,PANORAMICA,15,7/7/2016 0:00,0
6857,6856,2,0,PANORAMICA,15,7/7/2016 0:00,0
6858,6857,2,0,PANORAMICA,15,7/7/2016 0:00,0
6859,6858,2,0,PANORAMICA,15,7/7/2016 0:00,0
6860,6859,3,2,PAGO A ROSI CON TC,35,7/15/2016 0:00,0
6861,6860,3,2,LOTE 1140,14.01,7/15/2016 0:00,0.99
6862,6861,2,0,PAGO DR PAULO,15,7/8/2016 0:00,0
6863,6862,2,0,PANORAMICA,15,7/8/2016 0:00,0
6864,6863,4,2,SEMANA DE 01/07--07/07 LABORATORIO,124,7/8/2016 0:00,0
6865,6864,3,2,LOTE 1146,13.77,7/15/2016 0:00,1.23
6866,6865,2,0,PANORAMICA,15,7/9/2016 0:00,0
6867,6866,2,0,PANORAMICA,15,7/9/2016 0:00,0
6868,6867,2,0,PANORAMICA ,15,7/9/2016 0:00,0
6869,6868,2,0,PANORAMICA,15,7/11/2016 0:00,0
6870,6869,2,0,PANORAMICA,15,7/11/2016 0:00,0
6871,6870,3,2,LOTE 1152,18.68,7/15/2016 0:00,1.32
6872,6871,2,0,PANORAMICA,15,7/11/2016 0:00,0
6873,6872,2,0,PANORAMICA ,15,7/11/2016 0:00,0
6874,6873,2,0,PANORAMICA ,15,7/12/2016 0:00,0
6875,6874,2,0,PANORAMICA E IMPRESIÓN,20,7/12/2016 0:00,0
6876,6875,2,0,PANORAMICA,15,7/12/2016 0:00,0
6877,6876,2,0,PANORAMICA,15,7/12/2016 0:00,0
6878,6877,2,0,PANORAMICA ,15,7/12/2016 0:00,0
6879,6878,3,2,LOTE 1161,14.01,7/15/2016 0:00,0.99
6880,6879,2,0,PANORAMICA ,15,7/13/2016 0:00,0
6881,6880,2,0,PANORAMICA,15,7/13/2016 0:00,0
6882,6881,2,0,PANORAMICA ,15,7/13/2016 0:00,0
6883,6882,3,2,PAGO A ROSI ,15,7/13/2016 0:00,0
6884,6883,2,0,PANORAMICA ,15,7/14/2016 0:00,0
6885,6884,3,3,LOTE 1166,18.39,7/15/2016 0:00,1.61
6886,6885,3,3,LOTE 1168,18.55,7/15/2016 0:00,1.45
6887,6886,3,3,LOTE 1168,18.55,7/15/2016 0:00,1.45
6888,6887,2,0,PANORAMICA ,15,7/15/2016 0:00,0
6889,6888,2,0,LATERAL DE CRANEO E IMPRESION ,20,7/15/2016 0:00,0
6890,6889,2,0,PANORAMICA,15,7/15/2016 0:00,0
6891,6890,4,2,SEMANA DE 8/07--14/07 LABORATORIO,86,7/15/2016 0:00,0
6892,6891,3,2,LOTE 1175,14.01,7/22/2016 0:00,0.99
6893,6892,3,2,LOTE 1180,18.68,7/22/2016 0:00,1.32
6894,6893,3,2,LOTE 1182,18.68,7/22/2016 0:00,1.32
6895,6894,3,2,LOTE 1183,32.7,7/22/2016 0:00,2.3
6896,6895,2,0,PERIAPICAL ,5,7/16/2016 0:00,0
6897,6896,3,2,LOTE 1184,14.01,7/22/2016 0:00,0.99
6898,6897,2,0,PANORAMICA ,15,7/16/2016 0:00,0
6899,6898,2,0,LATERAL DE CRANEO E IMPRESION ,20,7/16/2016 0:00,0
6900,6899,2,0,PANORAMICA ,15,7/16/2016 0:00,0
6901,6900,2,0,PANORAMICA,15,7/16/2016 0:00,0
6902,6901,2,0,IMPRESION DE PANORAMICA ,5,7/16/2016 0:00,0
6903,6902,3,2,LOTE 1187,14.01,7/22/2016 0:00,0.99
6904,6903,2,0,PANORAMICA ,15,7/18/2016 0:00,0
6905,6904,2,0,PANORAMICA ,15,7/18/2016 0:00,0
6906,6905,3,3,LOTE 1191,13.72,7/22/2016 0:00,1.28
6907,6906,2,0,PANORAMICA,15,7/18/2016 0:00,0
6908,6907,2,0,PANOMARICA LAT. DE CRANEO  IMPRESION,35,7/19/2016 0:00,0
6909,6908,3,3,LOTE 1197,13.72,7/22/2016 0:00,1.28
6910,6909,2,0,PANORAMICA ,15,7/19/2016 0:00,0
6911,6910,2,0,PANORAMICA LAT. CRANDEO  E IMPRESION,35,7/19/2016 0:00,0
6912,6911,2,0,PANORAMICA ,15,7/20/2016 0:00,0
6913,6912,2,0,PANORAMICA,15,7/20/2016 0:00,0
6914,6913,2,0,PANORAMICA E IMPRESIÓN,20,7/21/2016 0:00,0
6915,6914,2,0,PANORAMICA,15,7/21/2016 0:00,0
6916,6915,2,0,PANORAMICA ,15,7/21/2016 0:00,0
6917,6916,2,0,PANORAMICA,15,7/22/2016 0:00,0
6918,6917,2,0,PANORAMICA,15,7/22/2016 0:00,0
6919,6918,4,2,SEMANA DE 15/07--21/07 LABORATORIO,97,7/22/2016 0:00,0
6920,6919,3,2,LOTE 1215,14.01,7/29/2016 0:00,0.99
6921,6920,3,2,LOTE 1218,14.01,7/29/2016 0:00,0.99
6922,6921,2,0,PANORAMICA,15,7/23/2016 0:00,0
6923,6922,2,0,PANORAMICA ,15,7/23/2016 0:00,0
6924,6923,2,0,PANORAMICA,15,7/23/2016 0:00,0
6925,6924,2,0,PANORAMICA,15,7/23/2016 0:00,0
6926,6925,2,0,IMPRESION DE PANORAMICA ,5,7/23/2016 0:00,0
6927,6926,2,0,PANORAMICA ,15,7/26/2016 0:00,0
6928,6927,2,0,PANORAMICA,15,7/26/2016 0:00,0
6929,6928,2,0,PANORAMICA,15,7/26/2016 0:00,0
6930,6929,2,0,IMPRESION DE PANORAMICA ,5,7/26/2016 0:00,0
6931,6930,2,0,PANORAMICA ,15,7/26/2016 0:00,0
