iIdBodegaSolicita,iIdMovimiento,iIdproducto,dCantidad,dCantidadAprobada,iIdProveedor,dValorUnitario,cEstado,bEstado,StockActual,NumFactura
1,290,141,2.0000,2.0000,22,3.1808,E,1,4.00,076-020-00033184
1,290,136,2.0000,2.0000,22,3.4104,E,1,2.00,076-020-00033184
1,290,151,1.0000,1.0000,22,2.4864,E,1,1.00,076-020-00033184
1,290,41,4.0000,4.0000,22,1.3468,E,1,4.00,076-020-00033184
1,290,122,6.0000,6.0000,22,0.9184,E,1,12.00,076-020-00033184
1,290,193,2.0000,2.0000,22,1.2656,E,1,2.00,076-020-00033184
1,290,138,2.0000,2.0000,22,3.0240,E,1,2.00,076-020-00033184
1,290,139,1.0000,1.0000,22,2.3520,E,1,1.00,076-020-00033184
1,290,46,2.0000,2.0000,22,1.5456,E,1,4.00,076-020-00033184
1,290,166,1.0000,1.0000,22,2.6320,E,1,2.00,076-020-00033184
1,290,142,2.0000,2.0000,22,0.8512,E,1,5.00,076-020-00033184
1,291,167,24.0000,24.0000,19,2.5479,E,1,24.00,001-001-0018697
1,292,200,16.0000,16.0000,116,1.4161,E,1,16.00,018-001-000146660
1,292,181,50.0000,50.0000,116,0.0790,E,1,59.00,018-001-000146660
1,292,179,24.0000,24.0000,116,0.2352,E,1,24.00,018-001-000146660
1,292,176,10.0000,10.0000,116,0.3300,E,1,10.00,018-001-000146660
1,292,170,50.0000,50.0000,116,0.0960,E,1,50.00,018-001-000146660
1,293,192,8.0000,8.0000,112,3.6737,E,1,8.00,002-001-0037496
1,294,3,50.0000,50.0000,2,0.8870,E,1,57.00,009-001-0077129
1,294,4,10.0000,10.0000,2,0.9576,E,1,24.00,009-001-0077129
1,294,51,50.0000,50.0000,2,0.6854,E,1,53.00,009-001-0077129
1,295,141,2.0000,2.0000,22,3.1808,E,1,2.00,076-048-000055885
1,295,122,6.0000,6.0000,22,0.9184,E,1,6.00,076-048-000055885
1,295,142,2.0000,2.0000,22,0.9184,E,1,3.00,076-048-000055885
1,296,201,6.0000,6.0000,24,6.0000,E,1,6.00,001-001-0000833
1,297,202,1.0000,1.0000,4,25.4200,E,1,1.00,001-001-0185696
1,298,122,6.0000,6.0000,22,0.9184,E,1,14.00,076-047-000054704
1,298,52,3.0000,3.0000,22,2.9904,E,1,4.00,076-047-000054704
1,298,193,3.0000,3.0000,22,1.4000,E,1,3.00,076-047-000054704
1,298,42,9.0000,9.0000,22,1.4896,E,1,9.00,076-047-000054704
1,299,36,4.0000,4.0000,53,0.0000,E,1,6.00,001-001-090115
1,299,51,8.0000,8.0000,53,0.0000,E,1,8.00,001-001-090115
1,299,121,16.0000,16.0000,53,0.0000,E,1,20.00,001-001-090115
1,299,186,7.0000,7.0000,53,0.0000,E,1,10.00,001-001-090115
1,300,136,1.0000,1.0000,22,3.2256,E,1,0.00,076-049000071498
1,300,41,1.0000,1.0000,22,5.3872,E,1,1.00,076-049000071498
1,301,203,2.0000,2.0000,15,22.0000,E,1,2.00,001-001-00120115
1,302,51,50.0000,50.0000,2,0.6854,E,1,58.00,009-002-0000001229
1,302,2,50.0000,50.0000,2,0.7560,E,1,54.00,009-002-0000001229
1,302,3,50.0000,50.0000,2,0.8870,E,1,77.00,009-002-0000001229
1,302,4,10.0000,10.0000,2,0.9576,E,1,18.00,009-002-0000001229
1,303,204,10.0000,10.0000,1,6.1380,E,1,10.00,001-002-000002866
1,304,164,16.0000,16.0000,112,3.7968,E,1,16.00,002-001-0038783
1,304,192,8.0000,8.0000,112,3.6736,E,1,8.00,002-001-0038783
1,305,167,24.0000,24.0000,19,2.5500,E,1,24.00,001-001-0019955
1,306,117,30.0000,30.0000,110,0.3300,E,1,30.00,001-002-0106334
1,306,188,2.0000,2.0000,110,2.7000,E,1,2.00,001-002-0106334
1,307,41,5.0000,5.0000,22,1.0756,E,1,5.00,076-009-00000961
1,307,160,12.0000,12.0000,22,0.2652,E,1,12.00,076-009-00000961
1,307,136,1.0000,1.0000,22,3.2200,E,1,1.00,076-009-00000961
1,307,142,2.0000,2.0000,22,0.8500,E,1,3.00,076-009-00000961
1,307,193,2.0000,2.0000,22,1.5456,E,1,3.00,076-009-00000961
1,308,170,100.0000,100.0000,16,0.1502,E,1,100.00,018-101-00000994
1,309,164,32.0000,32.0000,112,3.7968,E,1,36.00,002-001-0039177
1,309,192,8.0000,8.0000,112,3.6736,E,1,14.00,002-001-0039177
1,310,69,1.0000,1.0000,2,2.2000,E,1,1.00,009-002-000003203
1,311,7,10.0000,10.0000,53,0.0900,E,1,20.00,001-001-04032015
1,312,136,3.0000,3.0000,22,2.7440,E,1,3.00,076-016-000007362
1,312,122,6.0000,6.0000,22,0.9184,E,1,6.00,076-016-000007362
1,312,205,2.0000,2.0000,22,0.8848,E,1,2.00,076-016-000007362
1,312,142,4.0000,4.0000,22,0.8512,E,1,5.00,076-016-000007362
1,312,52,4.0000,4.0000,22,3.6848,E,1,5.00,076-016-000007362
1,312,160,12.0000,12.0000,22,0.2753,E,1,14.00,076-016-000007362
1,312,41,5.0000,5.0000,22,1.0774,E,1,6.00,076-016-000007362
1,313,176,10.0000,10.0000,16,0.4890,E,1,13.00,019-001-000112706
1,313,130,4.0000,4.0000,16,2.0384,E,1,4.00,019-001-000112706
1,313,179,4.0000,4.0000,16,0.3696,E,1,23.00,019-001-000112706
1,313,206,4.0000,4.0000,16,0.3696,E,1,4.00,019-001-000112706
1,314,51,50.0000,50.0000,2,0.6854,E,1,78.00,009-002-000004554
1,314,4,20.0000,20.0000,2,0.9576,E,1,22.00,009-002-000004554
1,315,46,3.0000,3.0000,22,1.5456,E,1,3.00,076-049-00015975
1,315,139,1.0000,1.0000,22,4.4912,E,1,2.00,076-049-00015975
1,315,136,2.0000,2.0000,22,2.7440,E,1,3.00,076-049-00015975
1,316,207,2.0000,2.0000,116,1.1300,E,1,2.00,018-101-00001804
1,317,208,5.0000,5.0000,22,0.4368,E,1,5.00,076-021-00008379
1,317,209,5.0000,5.0000,22,0.5152,E,1,5.00,076-021-00008379
1,317,122,11.0000,11.0000,22,0.9184,E,1,11.00,076-021-00008379
1,317,140,1.0000,1.0000,22,5.9900,E,1,1.00,076-021-00008379
1,317,151,1.0000,1.0000,22,1.3888,E,1,1.00,076-021-00008379
1,317,42,1.0000,1.0000,22,1.4896,E,1,5.00,076-021-00008379
1,317,41,4.0000,4.0000,22,0.6468,E,1,5.00,076-021-00008379
1,317,136,1.0000,1.0000,22,3.2256,E,1,2.00,076-021-00008379
1,318,167,24.0000,24.0000,19,2.5479,E,1,24.00,001-001-000020961
1,319,202,1.0000,1.0000,4,32.3700,E,1,1.00,001-001-000198036
1,320,210,150.0000,150.0000,107,1.0080,E,1,150.00,001-001-000048674
1,321,168,20.0000,20.0000,2,0.8668,E,1,24.00,009-002-000005649
1,321,186,20.0000,20.0000,2,0.8870,E,1,20.00,009-002-000005649
1,321,4,20.0000,20.0000,2,0.9576,E,1,34.00,009-002-000005649
1,322,109,4.0000,4.0000,19,3.0700,E,1,6.00,001-001-000021192
1,323,29,4.0000,4.0000,10,2.7500,E,1,4.00,001-001-000248321
1,324,170,50.0000,50.0000,16,0.2900,E,1,50.00,019-001-000116602
1,324,211,50.0000,50.0000,16,0.2500,E,1,50.00,019-001-000116602
1,325,211,50.0000,50.0000,16,0.2500,E,1,100.00,019-002-000161458
1,326,141,4.0000,4.0000,22,3.1800,E,1,4.00,076-015-000020714
1,326,41,4.0000,4.0000,22,1.1400,E,1,7.00,076-015-000020714
1,326,136,2.0000,2.0000,22,2.7400,E,1,4.00,076-015-000020714
1,326,191,2.0000,2.0000,22,0.8900,E,1,2.00,076-015-000020714
1,326,122,4.0000,4.0000,22,0.9200,E,1,7.00,076-015-000020714
1,327,170,50.0000,50.0000,16,0.1600,E,1,80.00,019-001-000116602
1,328,211,100.0000,100.0000,16,0.1300,E,1,150.00,019-002-000161458
1,329,51,25.0000,25.0000,2,0.6900,E,1,28.00,009-002-000008018
1,330,9,2.0000,2.0000,6,2.8000,E,1,2.00,002-003-000004570
1,331,117,40.0000,40.0000,110,0.3300,E,1,40.00,001-002-000124721
1,331,188,1.0000,1.0000,110,2.7000,E,1,2.00,001-002-000124721
1,332,212,200.0000,200.0000,21,0.0660,E,1,200.00,001-001-000063165
1,333,160,12.0000,12.0000,22,0.2750,E,1,12.00,076-046-000022707
1,333,46,1.0000,1.0000,22,1.5400,E,1,1.00,076-046-000022707
1,333,142,2.0000,2.0000,22,0.8500,E,1,3.00,076-046-000022707
1,333,136,2.0000,2.0000,22,3.2300,E,1,4.00,076-046-000022707
1,334,130,3.0000,3.0000,16,1.9936,E,1,3.00,019-002-000165163
1,334,214,2.0000,2.0000,16,4.5136,E,1,2.00,019-002-000165163
1,334,213,100.0000,100.0000,16,0.1192,E,1,100.00,019-002-000165163
1,335,215,1.0000,1.0000,119,128.8000,E,1,1.00,001-001-000000735
1,336,51,50.0000,50.0000,2,0.6854,E,1,50.00,009-002-000009810
1,336,216,1.0000,1.0000,2,6.8096,E,1,1.00,009-002-000009810
1,336,2,20.0000,20.0000,2,0.6552,E,1,20.00,009-002-000009810
1,337,47,10.0000,10.0000,NULL,NULL,X,1,0.00,
1,338,164,16.0000,16.0000,19,3.8626,E,1,26.00,001-001-000023488
1,338,109,8.0000,8.0000,19,3.0744,E,1,11.00,001-001-000023488
1,338,167,24.0000,24.0000,19,2.5480,E,1,24.00,001-001-000023488
1,339,161,20.0000,20.0000,10,0.5600,E,1,20.00,001-001-000258747
1,339,143,4.0000,4.0000,10,0.9800,E,1,4.00,001-001-000258747
1,339,27,4.0000,4.0000,10,2.3100,E,1,4.00,001-001-000258747
1,339,29,4.0000,4.0000,10,3.0800,E,1,5.00,001-001-000258747
1,340,47,12.0000,12.0000,4,0.9900,E,1,12.00,001-001-000206932
1,341,160,12.0000,12.0000,22,0.5114,E,1,16.00,076-016-000032259
1,341,46,2.0000,2.0000,22,1.5456,E,1,2.00,076-016-000032259
1,341,142,2.0000,2.0000,22,0.4480,E,1,3.00,076-016-000032259
1,341,139,1.0000,1.0000,22,1.9488,E,1,2.00,076-016-000032259
1,341,122,6.0000,6.0000,22,0.9184,E,1,6.00,076-016-000032259
1,341,141,2.0000,2.0000,22,3.1808,E,1,3.00,076-016-000032259
1,341,136,2.0000,2.0000,22,3.2256,E,1,4.00,076-016-000032259
1,341,165,3.0000,3.0000,22,5.2864,E,1,3.00,076-016-000032259
1,342,217,4.0000,4.0000,120,0.3898,E,1,4.00,018-101-000039611
1,342,176,10.0000,10.0000,120,0.3200,E,1,11.00,018-101-000039611
1,343,3,15.0000,15.0000,2,1.1592,E,1,17.00,009-002-000010986
1,343,2,15.0000,15.0000,2,0.9072,E,1,15.00,009-002-000010986
1,343,4,10.0000,10.0000,2,1.0080,E,1,24.00,009-002-000010986
1,344,202,1.0000,1.0000,4,32.3680,E,1,2.00,001-001-000208973
1,345,46,2.0000,2.0000,22,1.5456,E,1,2.00,076-047-000035102
1,345,218,2.0000,2.0000,22,2.3968,E,1,2.00,076-047-000035102
1,345,141,2.0000,2.0000,22,3.1808,E,1,4.00,076-047-000035102
1,345,142,2.0000,2.0000,22,0.4480,E,1,4.00,076-047-000035102
1,345,122,6.0000,6.0000,22,0.9184,E,1,6.00,076-047-000035102
1,346,201,6.0000,6.0000,24,6.0000,E,1,6.00,001-001-000001423
1,347,51,25.0000,25.0000,2,0.6856,E,1,30.00,009-002-000012253
1,348,41,5.0000,5.0000,22,0.8288,E,1,5.00,076-050-000051005
1,348,46,2.0000,2.0000,22,1.3552,E,1,2.00,076-050-000051005
1,348,142,2.0000,2.0000,22,0.4480,E,1,2.00,076-050-000051005
1,348,122,6.0000,6.0000,22,0.9184,E,1,6.00,076-050-000051005
1,348,42,3.0000,3.0000,22,1.8592,E,1,3.00,076-050-000051005
1,348,193,2.0000,2.0000,22,1.4224,E,1,2.00,076-050-000051005
1,348,138,1.0000,1.0000,22,9.2848,E,1,1.00,076-050-000051005
1,348,141,2.0000,2.0000,22,3.1808,E,1,5.00,076-050-000051005
1,349,51,25.0000,25.0000,2,0.6854,E,1,40.00,009-002-000013778
1,349,2,20.0000,20.0000,2,0.6552,E,1,20.00,009-002-000013778
1,349,3,20.0000,20.0000,2,1.1592,E,1,20.00,009-002-000013778
1,350,167,24.0000,24.0000,19,2.5500,E,1,29.00,001-001-000024804
1,351,161,16.0000,16.0000,10,0.5628,E,1,16.00,001-001-000274777
1,351,29,4.0000,4.0000,10,2.7496,E,1,4.00,001-001-000274777
1,352,176,50.0000,50.0000,53,0.3000,E,1,50.00,16-11-15
1,353,52,4.0000,4.0000,22,3.1920,E,1,4.00,076-046-000040183
1,353,141,2.0000,2.0000,22,3.1808,E,1,7.00,076-046-000040183
1,353,41,5.0000,5.0000,22,1.0774,E,1,7.00,076-046-000040183
1,353,122,2.0000,2.0000,22,0.9184,E,1,6.00,076-046-000040183
1,353,142,2.0000,2.0000,22,0.4480,E,1,4.00,076-046-000040183
1,354,210,150.0000,150.0000,107,1.0080,E,1,150.00,001-001-000050073
1,355,161,80.0000,80.0000,10,0.5343,E,1,80.00,001-001-000279026
1,355,29,4.0000,4.0000,10,3.7408,E,1,6.00,001-001-000279026
1,356,51,50.0000,50.0000,2,0.6854,E,1,73.00,009-002-000014588
1,356,3,20.0000,20.0000,2,1.1592,E,1,25.00,009-002-000014588
1,357,164,16.0000,16.0000,112,3.9648,E,1,18.00,002-001-0043539
1,357,192,4.0000,4.0000,112,3.6288,E,1,6.00,002-001-0043539
1,358,141,1.0000,1.0000,22,3.1808,E,1,7.00,076-046-0000444424
1,358,41,5.0000,5.0000,22,1.0774,E,1,10.00,076-046-0000444424
1,358,122,6.0000,6.0000,22,0.9184,E,1,6.00,076-046-0000444424
1,358,142,2.0000,2.0000,22,0.4480,E,1,6.00,076-046-0000444424
1,359,192,4.0000,4.0000,112,3.6300,E,1,10.00,002-001-0043968
1,360,161,40.0000,40.0000,10,0.5345,E,1,40.00,001-001-000284578
1,360,29,4.0000,4.0000,10,2.7496,E,1,8.00,001-001-000284578
1,361,9,1.0000,1.0000,2,7.5600,E,1,1.00,009-002-000015868
1,362,46,2.0000,2.0000,22,1.5400,E,1,2.00,076-019-000052318
1,362,122,6.0000,6.0000,22,0.9100,E,1,6.00,076-019-000052318
1,362,142,2.0000,2.0000,22,0.4800,E,1,7.00,076-019-000052318
1,363,172,2000.0000,2000.0000,121,0.0750,E,1,2000.00,003-001-000000690
1,364,172,2000.0000,2000.0000,NULL,NULL,X,1,0.00,
1,365,2,10.0000,10.0000,2,1.2096,E,1,10.00,009-002-000016880
1,365,3,10.0000,10.0000,2,1.1592,E,1,18.00,009-002-000016880
1,365,4,10.0000,10.0000,2,1.0080,E,1,14.00,009-002-000016880
1,366,17,10.0000,10.0000,1,0.3580,E,1,10.00,001-002-50469
1,367,161,40.0000,40.0000,10,0.5342,E,1,40.00,001-001-000288038
1,368,164,16.0000,16.0000,112,3.9648,E,1,23.00,002-001-0044342
1,368,192,4.0000,4.0000,112,3.6288,E,1,12.00,002-001-0044342
1,369,160,12.0000,12.0000,22,0.2754,E,1,12.00,076-021-000038470
1,369,142,2.0000,2.0000,22,0.4480,E,1,9.00,076-021-000038470
1,369,122,7.0000,7.0000,22,0.9184,E,1,9.00,076-021-000038470
1,369,136,2.0000,2.0000,22,3.2256,E,1,3.00,076-021-000038470
1,370,8,1.0000,1.0000,2,13.7100,E,1,1.00,009-002-000017821
1,371,167,24.0000,24.0000,19,2.6200,E,1,28.00,001-001-000025883
1,372,138,2.0000,2.0000,NULL,NULL,X,1,0.00,
1,372,108,3.0000,3.0000,NULL,NULL,X,1,0.00,
1,372,42,1.0000,1.0000,NULL,NULL,X,1,0.00,
1,372,46,4.0000,4.0000,NULL,NULL,X,1,0.00,
1,372,122,6.0000,6.0000,NULL,NULL,X,1,0.00,
1,372,136,1.0000,1.0000,NULL,NULL,X,1,0.00,
1,373,46,4.0000,4.0000,22,0.7952,E,1,4.00,076-045-000045944
1,373,138,2.0000,2.0000,22,9.2848,E,1,2.00,076-045-000045944
1,373,42,1.0000,1.0000,22,1.5904,E,1,1.00,076-045-000045944
1,373,108,4.0000,4.0000,22,2.4864,E,1,4.00,076-045-000045944
1,373,122,6.0000,6.0000,22,0.9184,E,1,9.00,076-045-000045944
1,373,136,1.0000,1.0000,22,3.2256,E,1,2.00,076-045-000045944
1,374,7,10.0000,10.0000,53,0.1400,E,1,10.00,14/04/2016
1,375,117,20.0000,20.0000,110,0.3300,E,1,20.00,001-002-000013489
1,376,186,12.0000,12.0000,4,0.8958,E,1,18.00,001-001-000227677
1,377,219,2.0000,2.0000,117,111.8880,E,1,2.00,006-002-000015942
1,378,220,1.0000,1.0000,117,6.0256,E,1,1.00,005-002-000659327
1,379,51,25.0000,25.0000,2,0.6854,E,1,56.00,009-002-000019166
1,380,41,5.0000,5.0000,22,0.8580,E,1,10.00,076-047-000068928
1,381,185,50.0000,50.0000,16,0.0649,E,1,50.00,019-002-000195429
1,381,221,2.0000,2.0000,16,1.1200,E,1,2.00,019-002-000195429
1,381,222,4.0000,4.0000,16,2.4304,E,1,4.00,019-002-000195429
1,381,115,20.0000,20.0000,16,0.0778,E,1,28.00,019-002-000195429
1,382,2,30.0000,20.0000,2,1.2096,E,1,20.00,009-002-000019166
1,382,3,30.0000,30.0000,2,1.1536,E,1,30.00,009-002-000019166
1,382,4,10.0000,10.0000,2,1.0528,E,1,12.00,009-002-000019166
1,383,192,4.0000,4.0000,112,3.6300,E,1,10.00,002-001-0045144
1,384,201,10.0000,10.0000,122,4.2000,E,1,10.00,003-001-743
1,379,119,10.0000,10.0000,2,0.6249,E,1,12.00,009-002-000019166
1,385,161,40.0000,40.0000,10,0.5701,E,1,40.00,001-001-298214
1,385,29,4.0000,4.0000,10,3.5000,E,1,4.00,001-001-298214
1,385,27,4.0000,4.0000,10,2.2512,E,1,4.00,001-001-298214
1,386,2,30.0000,30.0000,2,0.9072,E,1,32.00,009-002-20169
1,386,4,10.0000,10.0000,2,1.0080,E,1,10.00,009-002-20169
1,387,192,4.0000,4.0000,112,3.6300,E,1,12.00,002-001-0045665
1,388,117,20.0000,20.0000,110,0.3800,E,1,32.00,22751
1,389,122,6.0000,6.0000,22,0.9184,E,1,6.00,076-049-98797
1,389,46,4.0000,4.0000,22,1.5456,E,1,5.00,076-049-98797
1,389,160,24.0000,24.0000,22,0.2753,E,1,24.00,076-049-98797
1,389,52,5.0000,5.0000,22,3.6848,E,1,5.00,076-049-98797
1,390,168,25.0000,25.0000,2,0.8668,E,1,25.00,009-002-20194
1,391,164,16.0000,16.0000,112,4.1150,E,1,16.00,002-001-46124
1,392,3,20.0000,20.0000,2,1.1799,E,1,33.00,009-002-21156
1,393,17,3.0000,3.0000,53,0.0000,E,1,7.00,14/06/2016
1,393,118,2.0000,2.0000,53,0.0000,E,1,7.00,14/06/2016
1,393,119,2.0000,2.0000,53,0.0000,E,1,14.00,14/06/2016
1,393,121,2.0000,2.0000,53,0.0000,E,1,5.00,14/06/2016
1,393,138,4.0000,4.0000,53,0.0000,E,1,6.00,14/06/2016
1,393,170,20.0000,20.0000,53,0.0000,E,1,95.00,14/06/2016
1,393,211,10.0000,10.0000,53,0.0000,E,1,80.00,14/06/2016
1,393,126,7.0000,7.0000,53,0.0000,E,1,11.00,14/06/2016
1,393,168,1.0000,1.0000,53,0.0000,E,1,18.00,14/06/2016
1,394,41,4.0000,4.0000,22,1.3708,E,1,13.00,076-046-000066956
1,394,136,2.0000,2.0000,22,3.2832,E,1,2.00,076-046-000066956
1,394,122,6.0000,6.0000,22,0.9348,E,1,7.00,076-046-000066956
1,395,202,1.0000,1.0000,4,32.9500,E,1,2.00,001-001-237209
1,396,4,10.0000,10.0000,2,1.0260,E,1,16.00,009-002-22206
1,396,3,10.0000,10.0000,2,1.1799,E,1,31.00,009-002-22206
1,396,2,10.0000,10.0000,2,0.9234,E,1,28.00,009-002-22206
1,397,164,16.0000,16.0000,112,4.1154,E,1,23.00,002-001-46530
1,397,192,4.0000,4.0000,112,3.6936,E,1,11.00,002-001-46530
1,398,210,150.0000,150.0000,107,1.0260,E,1,150.00,001-001-51628
1,399,213,100.0000,100.0000,16,0.1212,E,1,100.00,019-002-207288
1,399,223,2.0000,2.0000,16,1.3566,E,1,2.00,019-002-207288
1,399,224,2.0000,2.0000,16,1.5846,E,1,2.00,019-002-207288
1,400,46,2.0000,2.0000,22,1.5732,E,1,5.00,076-046-70217
1,400,122,6.0000,6.0000,22,0.9348,E,1,8.00,076-046-70217
1,400,136,2.0000,2.0000,22,3.2832,E,1,2.00,076-046-70217
1,401,7,6.0000,6.0000,93,0.3606,E,1,9.00,001-002-160018
1,402,51,25.0000,25.0000,2,0.6977,E,1,45.00,009-002-23230
1,402,121,12.0000,12.0000,2,0.7387,E,1,12.00,009-002-23230
1,402,186,12.0000,12.0000,2,0.9028,E,1,18.00,009-002-23230
1,403,167,24.0000,10.0000,112,2.7588,E,1,11.00,002-001-46909
1,403,192,4.0000,4.0000,112,3.2832,E,1,11.00,002-001-46909
1,404,46,2.0000,2.0000,22,1.5732,E,1,6.00,076-048-113758
1,404,52,4.0000,4.0000,22,3.2490,E,1,4.00,076-048-113758
1,404,136,2.0000,2.0000,22,3.2832,E,1,3.00,076-048-113758
1,404,122,6.0000,6.0000,22,0.9348,E,1,10.00,076-048-113758
1,404,225,1.0000,1.0000,22,0.0000,E,1,1.00,076-048-113758
1,405,115,20.0000,20.0000,16,0.1881,E,1,20.00,019-002-210968
1,405,175,1.0000,1.0000,16,2.3598,E,1,1.00,019-002-210968
1,405,224,4.0000,4.0000,16,1.5846,E,1,4.00,019-002-210968
1,405,226,2.0000,2.0000,16,1.4592,E,1,2.00,019-002-210968
1,406,3,20.0000,20.0000,2,1.2159,E,1,35.00,009-002-24373
1,406,2,20.0000,20.0000,2,0.9120,E,1,30.00,009-002-24373
1,406,4,10.0000,10.0000,2,1.0803,E,1,18.00,009-002-24373
1,407,117,20.0000,20.0000,124,0.4000,E,1,33.00,002-001-82
1,408,164,16.0000,16.0000,112,4.1154,E,1,23.00,002-001-47286
1,408,167,24.0000,24.0000,112,2.7588,E,1,30.00,002-001-47286
1,408,109,4.0000,4.0000,112,3.2832,E,1,4.00,002-001-47286
1,409,207,2.0000,2.0000,16,2.3484,E,1,2.00,019-002-214348
1,410,160,12.0000,12.0000,22,0.2803,E,1,16.00,076-048-121045
1,410,122,4.0000,4.0000,22,0.9348,E,1,8.00,076-048-121045
1,410,46,2.0000,2.0000,22,1.5732,E,1,6.00,076-048-121045
1,411,51,50.0000,50.0000,2,0.6976,E,1,73.00,009-002-25469
1,412,122,4.0000,4.0000,22,0.9348,E,1,10.00,076-048-126357
1,412,46,2.0000,2.0000,22,1.4934,E,1,6.00,076-048-126357
1,413,115,30.0000,30.0000,16,0.1757,E,1,45.00,019-002-216734
1,414,51,25.0000,25.0000,2,0.6976,E,1,86.00,009-002-26200
1,414,2,25.0000,25.0000,2,0.9234,E,1,29.00,009-002-26200
1,414,4,10.0000,10.0000,2,1.0260,E,1,24.00,009-002-26200
1,414,3,25.0000,25.0000,2,1.1799,E,1,33.00,009-002-26200
1,414,168,10.0000,10.0000,2,0.8823,E,1,10.00,009-002-26200
1,415,164,16.0000,16.0000,112,4.1154,E,1,24.00,002-001-48102
1,415,192,4.0000,4.0000,112,3.6936,E,1,8.00,002-001-48102
1,416,2,15.0000,15.0000,2,0.9233,E,1,36.00,009-002-27428
1,416,3,15.0000,15.0000,2,1.1805,E,1,36.00,009-002-27428
1,416,168,6.0000,6.0000,2,0.8823,E,1,8.00,009-002-27428
1,416,227,1.0000,1.0000,2,9.8485,E,1,1.00,009-002-27428
1,417,167,24.0000,24.0000,112,2.7588,E,1,38.00,002-001-48511
1,418,160,12.0000,12.0000,22,0.2803,E,1,12.00,076-050-143949
1,418,136,2.0000,2.0000,22,3.2832,E,1,2.00,076-050-143949
1,419,164,16.0000,16.0000,112,4.1157,E,1,29.00,002-001-48842
1,420,160,12.0000,12.0000,22,0.2802,E,1,14.00,076-047-111329
1,420,41,5.0000,5.0000,22,1.0966,E,1,5.00,076-047-111329
1,420,122,4.0000,4.0000,22,0.9348,E,1,6.00,076-047-111329
1,420,191,1.0000,1.0000,22,1.0944,E,1,1.00,076-047-111329
1,421,181,50.0000,50.0000,16,0.1302,E,1,50.00,019-003-45004
1,422,201,10.0000,10.0000,125,4.2000,E,1,10.00,001-001-2292
1,423,176,20.0000,20.0000,53,0.3000,E,1,20.00,07/02/2017
1,424,168,25.0000,25.0000,2,0.8823,E,1,25.00,009-003-1261
1,425,210,150.0000,150.0000,107,1.0260,E,1,150.00,001-001-53169
1,426,224,2.0000,2.0000,16,1.5850,E,1,2.00,019-002-225587
1,427,117,20.0000,20.0000,124,0.4500,E,1,25.00,002-001-300
1,428,52,3.0000,3.0000,22,3.7506,E,1,3.00,076-046-98102
1,428,136,2.0000,2.0000,22,2.5878,E,1,2.00,076-046-98102
1,429,192,8.0000,8.0000,112,3.6938,E,1,8.00,002-001-49740
1,430,168,25.0000,25.0000,2,0.8824,E,1,32.00,009-003-2989
1,431,51,25.0000,25.0000,1,0.6840,E,1,50.00,001-002-110463
1,431,3,25.0000,25.0000,1,1.0123,E,1,25.00,001-002-110463
1,431,2,25.0000,25.0000,1,0.5472,E,1,25.00,001-002-110463
1,432,122,6.0000,6.0000,22,0.9462,E,1,6.00,076-046-101068
1,432,52,3.0000,3.0000,22,3.7506,E,1,6.00,076-046-101068
1,433,3,25.0000,25.0000,1,1.0123,E,1,27.00,001-002-114198
1,433,2,25.0000,25.0000,1,0.5472,E,1,29.00,001-002-114198
1,434,164,16.0000,16.0000,112,4.1154,E,1,22.00,002-001-50600
1,434,192,8.0000,8.0000,112,3.6936,E,1,9.00,002-001-50600
1,434,167,24.0000,24.0000,112,2.7588,E,1,26.00,002-001-50600
1,435,7,12.0000,12.0000,53,0.0600,E,1,12.00,16/05/2017
1,436,172,2000.0000,2000.0000,121,0.0750,E,1,2000.00,001-001-2483
1,437,160,12.0000,12.0000,22,0.3980,E,1,12.00,076-046-107557
1,437,122,6.0000,6.0000,22,0.9462,E,1,6.00,076-046-107557
1,438,122,4.0000,4.0000,22,0.9300,E,1,4.00,076-046-111476
1,439,185,50.0000,50.0000,16,0.0218,E,1,80.00,019-002-239654
1,440,122,5.0000,5.0000,22,1.0864,E,1,9.00,076-049-197252
1,440,136,2.0000,2.0000,22,2.9008,E,1,2.00,076-049-197252
1,440,46,2.0000,2.0000,22,2.0496,E,1,3.00,076-049-197252
1,441,4,15.0000,15.0000,2,1.0080,E,1,15.00,009-003-6348
1,442,3,25.0000,25.0000,1,0.9945,E,1,29.00,001-002-124173
1,442,2,25.0000,25.0000,1,0.5376,E,1,31.00,001-002-124173
1,443,229,300.0000,300.0000,122,0.4000,E,1,300.00,003-001-1073
1,443,228,500.0000,500.0000,122,0.1600,E,1,500.00,003-001-1073
1,444,51,50.0000,50.0000,1,0.6720,E,1,50.00,001-002-129575
1,445,164,16.0000,16.0000,112,4.0432,E,1,16.00,002-001-52017
1,445,192,4.0000,4.0000,112,3.6895,E,1,4.00,002-001-52017
1,445,167,24.0000,24.0000,112,2.7552,E,1,27.00,002-001-52017
1,446,46,3.0000,3.0000,16,2.4528,E,1,6.00,076-043-47927
1,446,122,4.0000,4.0000,16,0.9184,E,1,11.00,076-043-47927
1,447,176,20.0000,20.0000,53,0.0000,E,1,20.00,21/8/17
1,448,121,25.0000,25.0000,1,0.9856,E,1,48.00,001-002-134260
1,448,2,25.0000,25.0000,1,0.5376,E,1,56.00,001-002-134260
1,448,3,25.0000,25.0000,1,0.9945,E,1,50.00,001-002-134260
