iIdActivo,sDescripcion,vDescripcionExtendida,sMarca,sModelo,vNumerodeSerie,sFamilia,vFactura,sProveedor,dFechaAdquisicion,dValorAdquisicion,sClase,sUso,sEstadoFisico,sUbicacion,vResponsable,bTieneGarantia,dFechaDesdeG,dFechaHastaG,bEgresado,vUsuarioAut,vMotivoEgreso,sCondicion,dFechaEgreso
134,318,CELESTE,41,146,PA,3,SF,1,2007-06-05 00:00:00,2.50,1,1,1,19,gquishpe,0,2007-06-05 00:00:00,2007-06-05 00:00:00,0,NULL,NULL,1,NULL
135,264,METAL SACABANDEJAS,157,146,PA,3,SF,1,2007-06-05 00:00:00,2.00,1,1,1,15,Andrea,0,2007-06-05 00:00:00,2007-06-05 00:00:00,1,parrobo,V,1,2009-12-04 10:47:00
136,102,PLASTICA VERDE ,157,146,PA,3,SF,1,2007-06-05 00:00:00,1.50,1,1,1,15,Andrea,0,2007-06-05 00:00:00,2007-06-05 00:00:00,1,parrobo,D,1,2013-06-11 09:49:00
137,102,PLASTICA VERDE 4D,157,146,PA,3,SF,1,2007-06-05 00:00:00,1.50,1,1,1,19,gquishpe,0,2007-06-05 00:00:00,2007-06-05 00:00:00,0,NULL,NULL,1,NULL
138,102,PLASTICA VERDE ,157,146,PA,3,SF,1,2007-06-05 00:00:00,1.50,1,1,1,15,Andrea,0,2007-06-05 00:00:00,2007-06-05 00:00:00,1,parrobo,R,1,2018-07-31 09:26:00
139,99,PLASTICA VERDE ,157,146,PA,3,SF,1,2007-06-05 00:00:00,1.50,1,1,1,19,gquishpe,0,2007-06-05 00:00:00,2007-06-05 00:00:00,0,NULL,NULL,1,NULL
140,99,PLASTICA VERDE,157,146,PA,3,SF,1,2007-06-05 00:00:00,1.50,1,1,1,15,Andrea,0,2007-06-05 00:00:00,2007-06-05 00:00:00,1,parrobo,R,1,2018-07-31 09:25:00
141,99,PLASTICA VERDE 20 D,157,146,PA,3,SF,1,2007-06-05 00:00:00,1.50,1,1,1,15,Andrea,0,2007-06-05 00:00:00,2007-06-05 00:00:00,1,parrobo,D,1,2011-03-03 11:04:00
142,8,PLATEADO NEGRO,164,146,PA,3,SF,1,2007-06-05 00:00:00,30.00,1,1,1,19,gquishpe,0,2007-06-05 00:00:00,2007-06-05 00:00:00,0,NULL,NULL,1,NULL
143,3,METALICO,43,1,PA,3,SF,1,2007-06-05 00:00:00,200.00,1,1,1,15,NQUINDE,0,2007-06-05 00:00:00,2007-06-05 00:00:00,0,NULL,NULL,1,NULL
144,6,METALICO PEQUEÑO,162,146,PA,3,SF,1,2007-06-05 00:00:00,15.00,1,1,1,15,Andrea,0,2007-06-05 00:00:00,2007-06-05 00:00:00,1,parrobo,D,1,2010-01-26 10:39:00
145,6,METALICO PEQUEÑO,162,146,PA,3,SF,1,2007-06-05 00:00:00,15.00,1,1,1,19,gquishpe,0,2007-06-05 00:00:00,2007-06-05 00:00:00,0,NULL,NULL,1,NULL
146,7,METALICO,43,146,PA,3,SF,1,2007-06-05 00:00:00,200.00,1,1,1,19,gquishpe,0,2007-06-05 00:00:00,2007-06-05 00:00:00,0,NULL,NULL,1,NULL
147,9,METALICO,43,146,PA,3,SF,1,2007-06-05 00:00:00,200.00,1,1,1,19,gquishpe,0,2007-06-05 00:00:00,2007-06-05 00:00:00,0,NULL,NULL,1,NULL
148,149,METALICO,157,146,PA,3,SF,1,2007-06-05 00:00:00,20.00,1,1,1,19,gquishpe,0,2007-06-05 00:00:00,2007-06-05 00:00:00,0,NULL,NULL,1,NULL
149,11,METALICO,154,146,PA,3,SF,1,2007-06-05 00:00:00,30.00,1,1,1,19,gquishpe,0,2007-06-05 00:00:00,2007-06-05 00:00:00,0,NULL,NULL,1,NULL
150,13,METALICO,48,146,PA,3,SF,1,2007-06-05 00:00:00,30.00,1,1,1,19,gquishpe,0,2007-06-05 00:00:00,2007-06-05 00:00:00,0,NULL,NULL,1,NULL
151,14,METALICO CAÑA ANCHA,162,146,PA,3,SF,1,2007-06-05 00:00:00,30.00,1,1,1,19,gquishpe,0,2007-06-05 00:00:00,2007-06-05 00:00:00,0,NULL,NULL,1,NULL
152,14,METALICO CAÑA PEQUEÑA,162,146,PA,3,SF,1,2007-06-05 00:00:00,30.00,1,1,1,19,gquishpe,0,2007-06-05 00:00:00,2007-06-05 00:00:00,0,NULL,NULL,1,NULL
153,17,METALICO,157,146,PA,3,SF,1,2007-06-05 00:00:00,30.00,1,1,1,19,gquishpe,0,2007-06-05 00:00:00,2007-06-05 00:00:00,0,NULL,NULL,1,NULL
154,250,METALICO,111,146,PA,3,SF,1,2007-06-05 00:00:00,2.50,1,1,1,15,Andrea,0,2007-06-05 00:00:00,2007-06-05 00:00:00,0,NULL,NULL,1,NULL
155,18,METALICO,157,146,PA,3,SF,1,2007-06-05 00:00:00,30.00,1,1,1,19,gquishpe,0,2007-06-05 00:00:00,2007-06-05 00:00:00,0,NULL,NULL,1,NULL
156,224,METALICO,155,146,PA,3,SF,1,2007-06-05 00:00:00,15.00,1,1,1,19,gquishpe,0,2007-06-05 00:00:00,2007-06-05 00:00:00,0,NULL,NULL,1,NULL
157,20,METALICO,43,2,PA,3,SF,1,2007-06-05 00:00:00,200.00,1,1,1,19,gquishpe,0,2007-06-05 00:00:00,2007-06-05 00:00:00,0,NULL,NULL,1,NULL
158,19,METALICO,157,47,PA,3,SF,1,2007-06-05 00:00:00,30.00,1,1,1,15,Andrea,0,2007-06-05 00:00:00,2007-06-05 00:00:00,0,NULL,NULL,1,NULL
159,23,METALICO,164,146,PA,3,SF,1,2007-06-05 00:00:00,30.00,1,1,1,19,gquishpe,0,2007-06-05 00:00:00,2007-06-05 00:00:00,0,NULL,NULL,1,NULL
160,276,METALICO,118,146,PA,3,SF,1,2007-06-05 00:00:00,30.00,1,1,1,19,gquishpe,0,2007-06-05 00:00:00,2007-06-05 00:00:00,0,NULL,NULL,1,NULL
161,324,DE CIRUGIA RECTA-METALICA,111,146,PA,3,SF,1,2007-06-05 00:00:00,7.00,1,1,1,15,Andrea,0,2007-06-05 00:00:00,2007-06-05 00:00:00,1,parrobo,D,1,2011-03-03 11:05:00
162,265,METALICO,118,146,PA,3,SF,1,2007-06-05 00:00:00,4.00,1,1,1,19,gquishpe,0,2007-06-05 00:00:00,2007-06-05 00:00:00,0,NULL,NULL,1,NULL
163,265,METALICO,118,146,PA,3,SF,1,2007-06-05 00:00:00,4.00,1,1,1,15,Andrea,0,2007-06-05 00:00:00,2007-06-05 00:00:00,1,parrobo,D,1,2010-01-26 10:39:00
164,281,METALICO,180,146,PA,3,SF,1,2007-06-05 00:00:00,7.00,1,1,1,19,gquishpe,0,2007-06-05 00:00:00,2007-06-05 00:00:00,0,NULL,NULL,1,NULL
165,21,METALICO (CANALES),43,3,PA,3,SF,1,2007-06-05 00:00:00,200.00,1,1,1,19,gquishpe,0,2007-06-05 00:00:00,2007-06-05 00:00:00,0,NULL,NULL,1,NULL
166,22,METALICO,157,146,PA,3,SF,1,2007-06-05 00:00:00,30.00,1,1,1,19,gquishpe,0,2007-06-05 00:00:00,2007-06-05 00:00:00,0,NULL,NULL,1,NULL
167,21,METALICO (CANALES),157,146,PA,3,SF,1,2007-06-05 00:00:00,30.00,1,1,1,19,gquishpe,0,2007-06-05 00:00:00,2007-06-05 00:00:00,0,NULL,NULL,1,NULL
168,328,METALICO-AZUL,157,146,PA,3,SF,1,2007-06-05 00:00:00,20.00,1,1,1,19,gquishpe,0,2007-06-05 00:00:00,2007-06-05 00:00:00,0,NULL,NULL,1,NULL
169,12,METALICO  RECTO,43,151,045-009-00,3,SF,1,2007-06-05 00:00:00,200.00,1,1,1,15,NQUINDE,0,2007-06-05 00:00:00,2007-06-05 00:00:00,0,NULL,NULL,1,NULL
170,12,METALICO  RECTO,166,146,PA,3,SF,1,2007-06-05 00:00:00,30.00,1,1,1,19,gquishpe,0,2007-06-05 00:00:00,2007-06-05 00:00:00,0,NULL,NULL,1,NULL
171,4,METALICO,45,146,PA,3,SF,1,2007-06-05 00:00:00,20.00,1,1,1,19,gquishpe,0,2007-06-05 00:00:00,2007-06-05 00:00:00,0,NULL,NULL,1,NULL
172,324,PARA CORTAR ALAMBRE,46,146,PA,3,SF,1,2007-06-05 00:00:00,2.00,1,1,1,15,Andrea,0,2007-06-05 00:00:00,2007-06-05 00:00:00,1,parrobo,D,1,2016-02-15 10:50:00
173,253,METALICO,45,146,PA,3,SF,1,2007-06-05 00:00:00,3.00,1,1,1,19,gquishpe,0,2007-06-05 00:00:00,2007-06-05 00:00:00,0,NULL,NULL,1,NULL
174,252,Ninguno,43,4,PA,3,SF,1,2007-06-05 00:00:00,45.00,1,1,1,19,gquishpe,0,2007-06-05 00:00:00,2007-06-05 00:00:00,0,NULL,NULL,1,NULL
175,287,DE ORTODONCIA BLANCA,123,146,PA,3,SF,1,2007-06-05 00:00:00,5.00,1,1,1,15,Andrea,0,2007-06-05 00:00:00,2007-06-05 00:00:00,1,parrobo,R,1,2011-10-20 11:49:00
176,350,PARA TRABAJOS DE LABORATORIO ROJA,147,146,PA,3,SF,1,2007-06-05 00:00:00,3.00,1,1,1,19,gquishpe,0,2007-06-05 00:00:00,2007-06-05 00:00:00,0,NULL,NULL,1,NULL
177,350,PARA TRABAJOS DE LABORATORIO ROJA,147,146,PA,3,SF,1,2007-06-05 00:00:00,3.00,1,1,1,19,gquishpe,0,2007-06-05 00:00:00,2007-06-05 00:00:00,0,NULL,NULL,1,NULL
178,350,PARA TRABAJOS DE LABORATORIO ROJA,147,146,PA,3,SF,1,2007-06-05 00:00:00,3.00,1,1,1,19,gquishpe,0,2007-06-05 00:00:00,2007-06-05 00:00:00,0,NULL,NULL,1,NULL
179,127,PARA ALGINATO,25,146,PA,3,SF,1,2007-06-05 00:00:00,2.00,1,1,1,19,gquishpe,0,2007-06-05 00:00:00,2007-06-05 00:00:00,0,NULL,NULL,1,NULL
180,54,BLANCA DE CUADROS PARA BANDAS,176,146,PA,3,SF,1,2007-06-05 00:00:00,15.00,1,1,1,19,gquishpe,0,2007-06-05 00:00:00,2007-06-05 00:00:00,0,NULL,NULL,1,NULL
181,50,METALICO,47,146,PA,3,SF,1,2007-06-05 00:00:00,1.50,1,1,1,5,CPISCO,0,2007-06-05 00:00:00,2007-06-05 00:00:00,0,NULL,NULL,1,NULL
182,50,METALICO,166,146,PA,3,SF,1,2007-06-05 00:00:00,1.50,1,1,1,5,CPISCO,0,2007-06-05 00:00:00,2007-06-05 00:00:00,0,NULL,NULL,1,NULL
183,206,METALICO,106,146,PA,3,SF,1,2007-06-05 00:00:00,2.68,1,1,1,5,CPISCO,0,2007-06-05 00:00:00,2007-06-05 00:00:00,0,NULL,NULL,1,NULL
184,206,METALICO,106,146,PA,3,SF,1,2007-06-05 00:00:00,2.68,1,1,1,5,CPISCO,0,2007-06-05 00:00:00,2007-06-05 00:00:00,0,NULL,NULL,1,NULL
185,206,METALICO,106,146,PA,3,SF,1,2007-06-05 00:00:00,2.68,1,1,1,15,Andrea,0,2007-06-05 00:00:00,2007-06-05 00:00:00,0,NULL,NULL,1,NULL
186,206,METALICO,106,146,PA,3,SF,1,2007-06-05 00:00:00,2.68,1,1,1,5,CPISCO,0,2007-06-05 00:00:00,2007-06-05 00:00:00,0,NULL,NULL,1,NULL
187,206,METALICO,106,146,PA,3,SF,1,2007-06-05 00:00:00,2.68,1,1,1,5,CPISCO,0,2007-06-05 00:00:00,2007-06-05 00:00:00,0,NULL,NULL,1,NULL
188,206,METALICO,108,146,PA,3,SF,1,2007-06-05 00:00:00,2.68,1,1,1,5,CPISCO,0,2007-06-05 00:00:00,2007-06-05 00:00:00,0,NULL,NULL,1,NULL
189,206,METALICO,108,146,PA,3,SF,1,2007-06-05 00:00:00,2.68,1,1,1,5,CPISCO,0,2007-06-05 00:00:00,2007-06-05 00:00:00,0,NULL,NULL,1,NULL
190,206,METALICO,106,146,PA,3,SF,1,2007-06-05 00:00:00,2.68,1,1,1,5,CPISCO,0,2007-06-05 00:00:00,2007-06-05 00:00:00,0,NULL,NULL,1,NULL
191,206,METALICO,106,146,PA,3,SF,1,2007-06-05 00:00:00,2.68,1,1,1,5,CPISCO,0,2007-06-05 00:00:00,2007-06-05 00:00:00,0,NULL,NULL,1,NULL
192,206,METALICO,157,146,PA,3,SF,1,2007-06-05 00:00:00,2.68,1,1,1,15,Andrea,0,2007-06-05 00:00:00,2007-06-05 00:00:00,0,NULL,NULL,1,NULL
193,206,METALICO,157,146,PA,3,SF,1,2007-06-05 00:00:00,2.68,1,1,1,5,CPISCO,0,2007-06-05 00:00:00,2007-06-05 00:00:00,0,NULL,NULL,1,NULL
194,263,METALICO,157,146,PA,3,SF,1,2007-06-05 00:00:00,2.40,1,1,1,15,Andrea,0,2007-06-05 00:00:00,2007-06-05 00:00:00,1,parrobo,D,1,2016-09-12 11:00:00
195,150,METALICO # 4-6,106,35,PA,3,SF,1,2007-06-05 00:00:00,7.00,1,1,1,5,CPISCO,0,2007-06-05 00:00:00,2007-06-05 00:00:00,0,NULL,NULL,1,NULL
196,150,METALICO # 4-6,106,35,PA,3,SF,1,2007-06-05 00:00:00,7.00,1,1,1,5,CPISCO,0,2007-06-05 00:00:00,2007-06-05 00:00:00,0,NULL,NULL,1,NULL
197,150,METALICO # 4-6,106,35,PA,3,SF,1,2007-06-05 00:00:00,7.00,1,1,1,5,CPISCO,0,2007-06-05 00:00:00,2007-06-05 00:00:00,0,NULL,NULL,1,NULL
198,150,METALICO # 4-6,106,35,PA,3,SF,1,2007-06-05 00:00:00,7.00,1,1,1,5,CPISCO,0,2007-06-05 00:00:00,2007-06-05 00:00:00,0,NULL,NULL,1,NULL
199,150,METALICO # 4-6,106,35,PA,3,SF,1,2007-06-05 00:00:00,7.00,1,1,1,5,CPISCO,0,2007-06-05 00:00:00,2007-06-05 00:00:00,0,NULL,NULL,1,NULL
200,150,METALICO # 4-6,106,35,PA,3,SF,1,2007-06-05 00:00:00,7.00,1,1,1,5,CPISCO,0,2007-06-05 00:00:00,2007-06-05 00:00:00,0,NULL,NULL,1,NULL
201,150,METALICO # 4-6,106,35,PA,3,SF,1,2007-06-05 00:00:00,7.00,1,1,1,5,CPISCO,0,2007-06-05 00:00:00,2007-06-05 00:00:00,0,NULL,NULL,1,NULL
202,150,METALICO # 4-6,106,35,PA,3,SF,1,2007-06-05 00:00:00,7.00,1,1,1,5,CPISCO,0,2007-06-05 00:00:00,2007-06-05 00:00:00,0,NULL,NULL,1,NULL
203,150,METALICO # 4-6,106,35,PA,3,SF,1,2007-06-05 00:00:00,7.00,1,1,1,5,CPISCO,0,2007-06-05 00:00:00,2007-06-05 00:00:00,0,NULL,NULL,1,NULL
204,150,METALICO # 4-6,106,35,PA,3,SF,1,2007-06-05 00:00:00,7.00,1,1,1,5,CPISCO,0,2007-06-05 00:00:00,2007-06-05 00:00:00,0,NULL,NULL,1,NULL
205,150,METALICO # 4-6,106,35,PA,3,SF,1,2007-06-05 00:00:00,7.00,1,1,1,5,CPISCO,0,2007-06-05 00:00:00,2007-06-05 00:00:00,0,NULL,NULL,1,NULL
206,150,METALICO # 4-6,106,35,PA,3,SF,1,2007-06-05 00:00:00,7.00,1,1,1,15,Andrea,0,2007-06-05 00:00:00,2007-06-05 00:00:00,1,parrobo,D,1,2008-08-05 09:22:00
207,244,METALICO,111,146,PA,3,SF,1,2007-06-05 00:00:00,1.70,1,1,1,5,CPISCO,0,2007-06-05 00:00:00,2007-06-05 00:00:00,0,NULL,NULL,1,NULL
208,244,METALICO,111,146,PA,3,SF,1,2007-06-05 00:00:00,1.70,1,1,1,5,CPISCO,0,2007-06-05 00:00:00,2007-06-05 00:00:00,0,NULL,NULL,1,NULL
209,244,METALICO,111,146,PA,3,SF,1,2007-06-05 00:00:00,1.70,1,1,1,5,CPISCO,0,2007-06-05 00:00:00,2007-06-05 00:00:00,0,NULL,NULL,1,NULL
210,244,METALICO,111,146,PA,3,SF,1,2007-06-05 00:00:00,1.70,1,1,1,5,CPISCO,0,2007-06-05 00:00:00,2007-06-05 00:00:00,0,NULL,NULL,1,NULL
211,244,METALICO,135,146,PA,3,SF,1,2007-06-05 00:00:00,1.70,1,1,1,5,CPISCO,0,2007-06-05 00:00:00,2007-06-05 00:00:00,0,NULL,NULL,1,NULL
212,244,METALICO,111,146,PA,3,SF,1,2007-06-05 00:00:00,1.70,1,1,1,5,CPISCO,0,2007-06-05 00:00:00,2007-06-05 00:00:00,0,NULL,NULL,1,NULL
213,244,METALICO,135,146,PA,3,SF,1,2007-06-05 00:00:00,1.70,1,1,1,15,Andrea,0,2007-06-05 00:00:00,2007-06-05 00:00:00,1,parrobo,D,1,2012-11-21 10:26:00
214,244,METALICO,135,146,PA,3,SF,1,2007-06-05 00:00:00,1.70,1,1,1,5,CPISCO,0,2007-06-05 00:00:00,2007-06-05 00:00:00,0,NULL,NULL,1,NULL
215,244,METALICO,111,146,PA,3,SF,1,2007-06-05 00:00:00,1.70,1,1,1,15,Andrea,0,2007-06-05 00:00:00,2007-06-05 00:00:00,1,parrobo,D,1,2008-08-05 09:22:00
216,244,METALICO,45,146,PA,3,SF,1,2007-06-05 00:00:00,1.70,1,1,1,5,CPISCO,0,2007-06-05 00:00:00,2007-06-05 00:00:00,0,NULL,NULL,1,NULL
217,244,METALICO,111,146,PA,3,SF,1,2007-06-05 00:00:00,1.70,1,1,1,5,CPISCO,0,2007-06-05 00:00:00,2007-06-05 00:00:00,0,NULL,NULL,1,NULL
218,244,METALICO,45,146,PA,3,SF,1,2007-06-05 00:00:00,1.70,1,1,1,5,CPISCO,0,2007-06-05 00:00:00,2007-06-05 00:00:00,0,NULL,NULL,1,NULL
219,104,METALICO IE,111,88,PA,3,SF,1,2007-06-05 00:00:00,1.00,1,1,1,15,Andrea,0,2007-06-05 00:00:00,2007-06-05 00:00:00,0,NULL,NULL,1,NULL
220,104,METALICO 5,106,146,PA,3,SF,1,2007-06-05 00:00:00,6.00,1,1,1,5,CPISCO,0,2007-06-05 00:00:00,2007-06-05 00:00:00,0,NULL,NULL,1,NULL
221,104,METALICO 14,106,146,PA,3,SF,1,2007-06-05 00:00:00,6.00,1,1,1,5,CPISCO,0,2007-06-05 00:00:00,2007-06-05 00:00:00,0,NULL,NULL,1,NULL
222,104,METALICO 2E,110,32,PA,3,SF,1,2007-06-05 00:00:00,2.00,1,1,1,15,Andrea,0,2007-06-05 00:00:00,2007-06-05 00:00:00,0,NULL,NULL,1,NULL
223,104,METALICO 17,106,146,PA,3,SF,1,2007-06-05 00:00:00,6.00,1,1,1,15,Andrea,0,2007-06-05 00:00:00,2007-06-05 00:00:00,0,NULL,NULL,1,NULL
224,104,METALICO # 14,106,146,PA,3,SF,1,2007-06-05 00:00:00,6.00,1,1,1,5,CPISCO,0,2007-06-05 00:00:00,2007-06-05 00:00:00,0,NULL,NULL,1,NULL
225,104,METALICO 19-20,112,146,,3,SF,1,2007-06-05 00:00:00,2.00,1,1,1,15,Andrea,0,2007-06-05 00:00:00,2007-06-05 00:00:00,0,NULL,NULL,1,NULL
226,107,METALICO,7,146,PA,3,SF,1,2007-06-05 00:00:00,11.00,1,1,1,5,CPISCO,0,2007-06-05 00:00:00,2007-06-05 00:00:00,0,NULL,NULL,1,NULL
227,115,PLASTICO  CELESTE,157,146,PA,3,SF,1,2007-06-05 00:00:00,16.24,1,1,1,15,Andrea,0,2007-06-05 00:00:00,2007-06-05 00:00:00,1,parrobo,D,1,2008-08-05 09:21:00
228,337,METALICO,157,146,PA,3,SF,1,2007-06-05 00:00:00,1.56,1,1,1,15,Andrea,0,2007-06-05 00:00:00,2007-06-05 00:00:00,0,NULL,NULL,1,NULL
229,140,METALICO,157,146,PA,3,SF,1,2007-06-05 00:00:00,2.00,1,1,1,15,Andrea,0,2007-06-05 00:00:00,2007-06-05 00:00:00,1,parrobo,D,1,2010-01-26 10:39:00
230,268,METALICO,157,146,PA,3,SF,1,2007-06-05 00:00:00,3.00,1,1,1,15,Andrea,0,2007-06-05 00:00:00,2007-06-05 00:00:00,1,parrobo,R,1,2018-07-31 10:10:00
231,157,FOTOCURADO PLASTICAS,157,146,PA,3,SF,1,2007-06-05 00:00:00,6.50,1,1,1,15,Andrea,0,2007-06-05 00:00:00,2007-06-05 00:00:00,1,parrobo,D,1,2010-01-26 10:40:00
232,157,TRANSPARENTES PLASTICAS,157,146,PA,3,SF,1,2007-06-05 00:00:00,6.50,1,1,1,15,Andrea,0,2007-06-05 00:00:00,2007-06-05 00:00:00,1,parrobo,D,1,2010-01-26 10:40:00
233,139,METALICO,8,95,PA,3,SF,1,2007-06-05 00:00:00,17.81,1,1,1,5,CPISCO,0,2007-06-05 00:00:00,2007-06-05 00:00:00,0,NULL,NULL,1,NULL
234,139,METALICO,9,67,PA,3,SF,1,2007-06-05 00:00:00,17.81,1,1,1,16,gquishpe,0,2007-06-05 00:00:00,2007-06-05 00:00:00,0,NULL,NULL,1,NULL
235,139,METALICO,9,55,PA,3,SF,1,2007-06-05 00:00:00,17.81,1,1,1,16,gquishpe,0,2007-06-05 00:00:00,2007-06-05 00:00:00,0,NULL,NULL,1,NULL
236,139,METALICO 7,177,146,PA,3,SF,1,2007-06-05 00:00:00,17.81,1,1,1,15,NQUINDE,0,2007-06-05 00:00:00,2007-06-05 00:00:00,0,NULL,NULL,1,NULL
237,139,METALICO,9,42,PA,3,SF,1,2007-06-05 00:00:00,17.81,1,1,1,5,CPISCO,0,2007-06-05 00:00:00,2007-06-05 00:00:00,0,NULL,NULL,1,NULL
238,338, METALICO,199,146,PA,3,SF,1,2007-06-05 00:00:00,1.57,1,1,1,5,CPISCO,0,2007-06-05 00:00:00,2007-06-05 00:00:00,0,NULL,NULL,1,NULL
239,139,METALICO 6,9,146,PA,3,SF,1,2007-06-05 00:00:00,17.81,1,1,1,5,CPISCO,0,2007-06-05 00:00:00,2007-06-05 00:00:00,0,NULL,NULL,1,NULL
240,164,METALICO,109,146,PA,3,SF,1,2007-06-05 00:00:00,17.00,1,1,1,5,CPISCO,0,2007-06-05 00:00:00,2007-06-05 00:00:00,0,NULL,NULL,1,NULL
241,202,TRANSPARENTE ,157,146,PA,3,SF,1,2007-06-05 00:00:00,19.00,1,1,1,15,Parrobo,0,2007-06-05 00:00:00,2007-06-05 00:00:00,1,parrobo,NULL,1,2008-02-02 10:29:00
242,202,TRANSPARENTE,157,146,PA,3,SF,1,2007-06-05 00:00:00,19.00,1,1,1,5,CPISCO,0,2007-06-05 00:00:00,2007-06-05 00:00:00,0,NULL,NULL,1,NULL
243,270,METALICO,179,146,PA,3,SF,1,2007-06-05 00:00:00,2.00,1,1,1,15,Andrea,0,2007-06-05 00:00:00,2007-06-05 00:00:00,0,NULL,NULL,1,NULL
244,270,METALICO,157,146,PA,3,SF,1,2007-06-05 00:00:00,2.00,1,1,1,5,CPISCO,0,2007-06-05 00:00:00,2007-06-05 00:00:00,0,NULL,NULL,1,NULL
245,279,METALICO,39,30,PA,3,SF,1,2007-06-05 00:00:00,100.00,1,1,1,15,Andrea,0,2007-06-05 00:00:00,2007-06-05 00:00:00,0,NULL,NULL,1,NULL
246,279,METALICO,22,30,FS-SLL105,3,SF,1,2007-06-05 00:00:00,100.00,1,1,1,15,Andrea,0,2007-06-05 00:00:00,2007-06-05 00:00:00,1,parrobo,D,1,2010-01-26 10:40:00
247,324,METALICO,166,146,PA,3,SF,1,2007-06-05 00:00:00,3.00,1,1,1,15,Andrea,0,2007-06-05 00:00:00,2007-06-05 00:00:00,1,parrobo,D,1,2008-08-05 09:22:00
248,318,Ninguno,123,122,PA1759,3,SF,1,2007-06-05 00:00:00,2.50,1,1,1,5,CPISCO,0,2007-06-05 00:00:00,2007-06-05 00:00:00,0,NULL,NULL,1,NULL
249,340,METALICO,157,146,PA,3,SF,1,2007-06-05 00:00:00,1.57,1,1,1,5,CPISCO,0,2007-06-05 00:00:00,2007-06-05 00:00:00,0,NULL,NULL,1,NULL
250,104,# 14 METALICA ,106,146,PA,3,SF,1,2007-06-05 00:00:00,6.00,1,1,1,5,CPISCO,0,2007-06-05 00:00:00,2007-06-05 00:00:00,0,NULL,NULL,1,NULL
251,104,# 5 METALICA ,106,146,PA,3,SF,1,2007-06-05 00:00:00,6.00,1,1,1,15,Andrea,0,2007-06-05 00:00:00,2007-06-05 00:00:00,0,NULL,NULL,1,NULL
252,104,# 5 METALICA ,106,146,PA,3,SF,1,2007-06-05 00:00:00,6.00,1,1,1,5,CPISCO,0,2007-06-05 00:00:00,2007-06-05 00:00:00,0,NULL,NULL,1,NULL
253,329,METALICO,157,146,PA,3,SF,1,2007-06-05 00:00:00,7.00,1,1,1,15,Andrea,0,2007-06-05 00:00:00,2007-06-05 00:00:00,1,parrobo,D,1,2010-01-26 10:40:00
254,1,MEDIUM AZUL,157,146,PA,3,SF,1,2007-06-05 00:00:00,4.50,1,1,1,15,Andrea,0,2007-06-05 00:00:00,2007-06-05 00:00:00,1,parrobo,D,1,2008-08-05 09:21:00
255,244,METALICA,111,146,PA,3,SF,1,2007-06-05 00:00:00,1.70,1,1,1,5,CPISCO,0,2007-06-05 00:00:00,2007-06-05 00:00:00,0,NULL,NULL,1,NULL
256,244,METALICA,111,146,PA,3,SF,1,2007-06-05 00:00:00,1.70,1,1,1,5,CPISCO,0,2007-06-05 00:00:00,2007-06-05 00:00:00,0,NULL,NULL,1,NULL
257,48,BLANCO,67,146,PA,1,SF,1,2007-06-05 00:00:00,2.00,1,1,1,15,Andrea,0,2007-06-05 00:00:00,2007-06-05 00:00:00,0,NULL,NULL,1,NULL
258,119,PLASTICO BLANCO,63,146,PA,1,SF,1,2007-06-05 00:00:00,22.50,1,1,1,15,Andrea,0,2007-06-05 00:00:00,2007-06-05 00:00:00,1,parrobo,D,1,2013-07-10 10:49:00
259,118,PLASTICO BLANCO,63,146,PA,1,SF,1,2007-06-05 00:00:00,22.50,1,1,1,15,Andrea,0,2007-06-05 00:00:00,2007-06-05 00:00:00,1,parrobo,R,1,2018-07-31 09:28:00
260,117,PLASTICO BLANCO,63,146,PA,1,SF,1,2007-06-05 00:00:00,15.00,1,1,1,5,CPISCO,0,2007-06-05 00:00:00,2007-06-05 00:00:00,0,NULL,NULL,1,NULL
261,311,VERDE,157,146,PA,1,SF,1,2007-06-05 00:00:00,6.00,1,1,1,5,CPISCO,0,2007-06-05 00:00:00,2007-06-05 00:00:00,0,NULL,NULL,1,NULL
262,313,BLANCO,157,146,PA,1,SF,1,2007-06-05 00:00:00,24.00,1,1,1,7,VGAVILANES,0,2007-06-05 00:00:00,2007-06-05 00:00:00,0,NULL,NULL,1,NULL
263,314,CORTO PUNZANTE PLASTICO ROJO,157,146,PA,1,SF,1,2007-06-05 00:00:00,8.00,1,1,1,5,CPISCO,0,2007-06-05 00:00:00,2007-06-05 00:00:00,0,NULL,NULL,1,NULL
264,313,METALICO,157,146,PA,1,SF,1,2007-06-05 00:00:00,24.00,1,1,1,15,Andrea,0,2007-06-05 00:00:00,2007-06-05 00:00:00,1,parrobo,D,1,2012-03-20 12:12:00
1529,247,PUNTA FINA,135,146,,3,SF,30,2007-06-28 00:00:00,2.00,1,1,1,2,JAQUISHPE,0,2007-06-28 00:00:00,2007-06-28 00:00:00,0,NULL,NULL,1,NULL
1880,336,PARA ESCRITORIO,157,146,,4,SF,30,2007-11-07 00:00:00,20.00,1,1,1,15,Andrea,0,2007-11-07 00:00:00,2007-11-07 00:00:00,1,parrobo,D,1,2013-05-30 12:25:00
265,321,INALAMBRICO NEGRO,71,31,40255660,7,SF,1,2007-06-05 00:00:00,80.00,1,1,1,15,Andrea,0,2007-06-05 00:00:00,2007-06-05 00:00:00,1,parrobo,D,1,2010-01-26 10:40:00
